日時,用途,モデル,入力トークン,出力トークン,キャッシュ読出トークン,費用_usd,キー
2026-09-01 03:01:32,機能B（価格予測）,claude-opus-5,2096,129,1249,0.01433,629ea05d933b
2026-09-01 03:01:33,機能B（価格予測）,claude-opus-5,1166,132,1249,0.009754,13bb9910c73c
2026-09-01 03:01:33,機能B（価格予測）,claude-opus-5,1917,135,1249,0.013584,4f01a1b49f19
2026-09-01 03:01:33,機能B（価格予測）,claude-opus-5,2029,119,1249,0.013744,7f943a89b829
2026-09-01 03:01:33,機能B（価格予測）,claude-opus-5,1929,126,1249,0.013419,c9eb0757f9a6
2026-09-01 03:01:33,機能B（価格予測）,claude-opus-5,1858,86,1249,0.012065,d958e9540b9b
2026-09-01 03:01:34,機能B（価格予測）,claude-opus-5,1210,113,1249,0.009499,24c7b6fa6c4e
2026-09-01 03:01:35,機能B（価格予測）,claude-opus-5,1321,106,1249,0.009879,22ac6bf71ca6
2026-09-01 03:01:37,機能B（価格予測）,claude-opus-5,1398,109,1249,0.010339,c882fe34f720
2026-09-01 03:01:38,機能B（価格予測）,claude-opus-5,2132,105,1249,0.013909,a4ae13ac8fa7
2026-09-01 03:01:38,機能B（価格予測）,claude-opus-5,2136,123,1249,0.014379,aed52a2f19b6
2026-09-01 03:01:38,機能B（価格予測）,claude-opus-5,1179,101,1249,0.009045,c241014b73fc
2026-09-01 03:01:39,機能B（価格予測）,claude-opus-5,1828,113,1249,0.012589,3012b372f589
2026-09-01 03:01:39,機能B（価格予測）,claude-opus-5,1561,110,1249,0.01118,5d774b022d46
2026-09-01 03:01:39,機能B（価格予測）,claude-opus-5,1789,138,1249,0.013019,f84d40b22809
2026-09-01 03:01:40,機能B（価格予測）,claude-opus-5,1426,99,1249,0.01023,65ca2ba3e883
2026-09-01 03:01:42,機能B（価格予測）,claude-opus-5,2035,104,1249,0.013399,b5fa73bab76f
2026-09-01 03:01:42,機能B（価格予測）,claude-opus-5,2254,93,1249,0.014219,cb7042b47258
2026-09-01 03:01:42,機能B（価格予測）,claude-opus-5,2041,94,1249,0.01318,ef5c10c44813
2026-09-01 03:01:44,機能B（価格予測）,claude-opus-5,2060,110,1249,0.013674,31b04ccaca5f
2026-09-01 03:01:44,機能B（価格予測）,claude-opus-5,1183,110,1249,0.009289,91b7fbd35673
2026-09-01 03:01:44,機能B（価格予測）,claude-opus-5,1192,121,1249,0.009609,992202d73acf
2026-09-01 03:01:44,機能B（価格予測）,claude-opus-5,1243,115,1249,0.009714,aaa680761017
2026-09-01 03:01:44,機能B（価格予測）,claude-opus-5,1367,152,1249,0.01126,c26aa2adea5f
2026-09-01 03:01:46,機能B（価格予測）,claude-opus-5,1971,90,1249,0.012729,f0172b842b9f
2026-09-01 03:01:47,機能B（価格予測）,claude-opus-5,1825,108,1249,0.01245,826129fe68be
2026-09-01 03:01:47,機能B（価格予測）,claude-opus-5,1290,101,1249,0.0096,c8a4efac76f6
2026-09-01 03:01:49,機能B（価格予測）,claude-opus-5,2218,118,1249,0.014665,27f75d280ff1
2026-09-01 03:01:49,機能B（価格予測）,claude-opus-5,1337,107,1249,0.009985,cf9228beddb8
2026-09-01 03:01:50,機能B（価格予測）,claude-opus-5,1667,122,1249,0.012009,2874335d1b43
2026-09-01 03:01:50,機能B（価格予測）,claude-opus-5,1839,118,1249,0.012769,504b085dc249
2026-09-01 03:01:50,機能B（価格予測）,claude-opus-5,1236,134,1249,0.010155,a80400b28f83
2026-09-01 03:01:50,機能B（価格予測）,claude-opus-5,2150,88,1249,0.013574,a9458f6f0a8d
2026-09-01 03:01:51,機能B（価格予測）,claude-opus-5,2333,115,1249,0.015164,1a50dc48d111
2026-09-01 03:01:51,機能B（価格予測）,claude-opus-5,2405,83,1249,0.014724,94987cd9391a
2026-09-01 03:01:54,機能B（価格予測）,claude-opus-5,2281,98,1249,0.014479,3f1974812efa
2026-09-01 03:01:54,機能B（価格予測）,claude-opus-5,2041,124,1249,0.013929,71b6ebd4cce6
2026-09-01 03:01:54,機能B（価格予測）,claude-opus-5,1514,120,1249,0.011194,8e5620e29fa4
2026-09-01 03:01:54,機能B（価格予測）,claude-opus-5,1875,92,1249,0.012299,9fadf4fb0df8
2026-09-01 03:01:54,機能B（価格予測）,claude-opus-5,1969,100,1249,0.01297,b0d52058d8b0
2026-09-01 03:01:55,機能B（価格予測）,claude-opus-5,2225,110,1249,0.0145,02128c883d47
2026-09-01 03:01:55,機能B（価格予測）,claude-opus-5,1187,118,1249,0.00951,5a8ebb0d5c8f
2026-09-01 03:01:55,機能B（価格予測）,claude-opus-5,2001,93,1249,0.012955,a6e5c8413436
2026-09-01 03:01:58,機能B（価格予測）,claude-opus-5,2344,98,1249,0.014795,30be4ce90e47
2026-09-01 03:01:58,機能B（価格予測）,claude-opus-5,2207,117,1249,0.014585,5c20392f0f02
2026-09-01 03:01:59,機能B（価格予測）,claude-opus-5,2156,112,1249,0.014205,621857a69fb5
2026-09-01 03:01:59,機能B（価格予測）,claude-opus-5,1119,104,1249,0.008819,8b57751fb63a
2026-09-01 03:01:59,機能B（価格予測）,claude-opus-5,1218,130,1249,0.009964,9eb1e75703d1
2026-09-01 03:01:59,機能B（価格予測）,claude-opus-5,1241,108,1249,0.009529,e79a3eba9196
2026-09-01 03:02:00,機能B（価格予測）,claude-opus-5,1241,83,1249,0.008904,7de0d89ed8f6
2026-09-01 03:02:00,機能B（価格予測）,claude-opus-5,2448,117,1249,0.01579,afe5bdcec48a
2026-09-01 03:02:03,機能B（価格予測）,claude-opus-5,2178,109,1249,0.01424,6fbe60679e8b
2026-09-01 03:02:03,機能B（価格予測）,claude-opus-5,2140,102,1249,0.013874,8a651341337b
2026-09-01 03:02:03,機能B（価格予測）,claude-opus-5,2014,118,1249,0.013645,9da4e6e1a4a0
2026-09-01 03:02:03,機能B（価格予測）,claude-opus-5,1358,113,1249,0.01024,cae718fc7d35
2026-09-01 03:02:04,機能B（価格予測）,claude-opus-5,1170,107,1249,0.009149,2a6f4c90db2b
2026-09-01 03:02:05,機能B（価格予測）,claude-opus-5,1141,126,1249,0.00948,3785bbd4d020
2026-09-01 03:02:05,機能B（価格予測）,claude-opus-5,1257,132,1249,0.010209,a3c11165d6a8
2026-09-01 03:02:05,機能B（価格予測）,claude-opus-5,1315,101,1249,0.009725,ae8e5e56b74a
2026-09-01 03:02:08,機能B（価格予測）,claude-opus-5,2330,93,1249,0.014599,04405d93a31d
2026-09-01 03:02:08,機能B（価格予測）,claude-opus-5,1678,97,1249,0.01144,4c726938b860
2026-09-01 03:02:08,機能B（価格予測）,claude-opus-5,2023,130,1249,0.01399,f70c1c6c47fa
2026-09-01 03:02:09,機能B（価格予測）,claude-opus-5,2322,115,1249,0.015109,984f36fca7a9
2026-09-01 03:02:09,機能B（価格予測）,claude-opus-5,1279,97,1249,0.009444,f8d34c801d6a
2026-09-01 03:02:09,機能B（価格予測）,claude-opus-5,1163,125,1249,0.009565,f984bf8500c3
2026-09-01 03:02:10,機能B（価格予測）,claude-opus-5,1796,96,1249,0.012004,5d9ceacddc3c
2026-09-01 03:02:10,機能B（価格予測）,claude-opus-5,2178,113,1249,0.014339,ba1ae0faa127
2026-09-01 03:02:13,機能B（価格予測）,claude-opus-5,2081,118,1249,0.01398,2d9491ea57ca
2026-09-01 03:02:13,機能B（価格予測）,claude-opus-5,1753,147,1249,0.013064,409fb1939ce9
2026-09-01 03:02:13,機能B（価格予測）,claude-opus-5,1331,118,1249,0.01023,b227652c029e
2026-09-01 03:02:13,機能B（価格予測）,claude-opus-5,1205,121,1249,0.009675,cd877d13610d
2026-09-01 03:02:14,機能B（価格予測）,claude-opus-5,1236,119,1249,0.009779,111d45c2df0a
2026-09-01 03:02:14,機能B（価格予測）,claude-opus-5,1288,124,1249,0.010164,4a483c946198
2026-09-01 03:02:15,機能B（価格予測）,claude-opus-5,1204,109,1249,0.009369,621b49b1f2a1
2026-09-01 03:02:16,機能B（価格予測）,claude-opus-5,1818,149,1249,0.01344,5baf10c196df
2026-09-01 03:02:18,機能B（価格予測）,claude-opus-5,1273,111,1249,0.009765,7b905e02f188
2026-09-01 03:02:18,機能B（価格予測）,claude-opus-5,1272,95,1249,0.009359,a852e3f34eba
2026-09-01 03:02:18,機能B（価格予測）,claude-opus-5,2038,101,1249,0.01334,c840cdb072b4
2026-09-01 03:02:18,機能B（価格予測）,claude-opus-5,1259,106,1249,0.009569,e2cd4372e663
2026-09-01 03:02:19,機能B（価格予測）,claude-opus-5,1358,101,1249,0.00994,7d6e5c6f36b1
2026-09-01 03:04:11,機能B（価格予測）,claude-opus-5,1379,134,1249,0.01087,d1fa78fa3d9a
2026-09-01 03:04:15,機能B（価格予測）,claude-opus-5,1507,110,1249,0.01091,0556c17a240a
2026-09-01 03:04:15,機能B（価格予測）,claude-opus-5,2078,90,1249,0.013265,0a1d80152213
2026-09-01 03:04:15,機能B（価格予測）,claude-opus-5,1167,105,1249,0.009085,93e49f84382c
2026-09-01 03:04:15,機能B（価格予測）,claude-opus-5,1282,99,1249,0.00951,97e3faf1d02e
2026-09-01 03:04:15,機能B（価格予測）,claude-opus-5,2132,90,1249,0.013534,db99c81ad53b
2026-09-01 03:04:16,機能B（価格予測）,claude-opus-5,1152,105,1249,0.00901,31f7e2f81f34
2026-09-01 03:04:16,機能B（価格予測）,claude-opus-5,2215,153,1249,0.015525,ac593da6fe9f
2026-09-01 03:04:16,機能B（価格予測）,claude-opus-5,2003,122,1249,0.01369,b209e9e8f4af
2026-09-01 03:04:19,機能B（価格予測）,claude-opus-5,1269,98,1249,0.00942,158d62fcf87a
2026-09-01 03:04:19,機能B（価格予測）,claude-opus-5,2088,122,1249,0.014115,8dcad30564d8
2026-09-01 03:04:19,機能B（価格予測）,claude-opus-5,1806,101,1249,0.012179,dd65d6890e12
2026-09-01 03:04:19,機能B（価格予測）,claude-opus-5,1341,105,1249,0.009954,f0ce3405d4ec
2026-09-01 03:04:21,機能B（価格予測）,claude-opus-5,1152,193,1249,0.01121,3578dfd665f6
2026-09-01 03:04:21,機能B（価格予測）,claude-opus-5,2046,118,1249,0.013805,46a40875d0b0
2026-09-01 03:04:21,機能B（価格予測）,claude-opus-5,2024,139,1249,0.014219,90c82344133e
2026-09-01 03:04:22,機能B（価格予測）,claude-opus-5,1270,116,1249,0.009874,a3ece4182202
2026-09-01 03:04:23,機能B（価格予測）,claude-opus-5,1186,113,1249,0.00938,2c976ccce641
2026-09-01 03:04:24,機能B（価格予測）,claude-opus-5,1153,120,1249,0.00939,405deb1c79ab
2026-09-01 03:04:24,機能B（価格予測）,claude-opus-5,1282,93,1249,0.009359,4a1d7f165bfe
2026-09-01 03:04:24,機能B（価格予測）,claude-opus-5,1207,122,1249,0.009709,f01e7704c474
2026-09-01 03:04:25,機能B（価格予測）,claude-opus-5,1843,104,1249,0.012439,0339ea226445
2026-09-01 03:04:25,機能B（価格予測）,claude-opus-5,2093,110,1249,0.013839,a221105c8d17
2026-09-01 03:04:27,機能B（価格予測）,claude-opus-5,2026,133,1249,0.01408,35736fcc96e8
2026-09-01 03:04:27,機能B（価格予測）,claude-opus-5,1190,102,1249,0.009125,68b63b61e7d5
2026-09-01 03:04:27,機能B（価格予測）,claude-opus-5,1193,121,1249,0.009614,6954da91e8b6
2026-09-01 03:04:29,機能B（価格予測）,claude-opus-5,2098,105,1249,0.013739,286b95aa41f9
2026-09-01 03:04:29,機能B（価格予測）,claude-opus-5,1845,107,1249,0.012524,6694a459b304
2026-09-01 03:04:30,機能B（価格予測）,claude-opus-5,1283,159,1249,0.011014,44e70cacdb24
2026-09-01 03:04:30,機能B（価格予測）,claude-opus-5,1379,93,1249,0.009845,4e52013deec3
2026-09-01 03:04:30,機能B（価格予測）,claude-opus-5,1841,127,1249,0.013005,d9618ff7e43a
2026-09-01 03:04:32,機能B（価格予測）,claude-opus-5,1319,117,1249,0.010145,0f30dd6280e2
2026-09-01 03:04:32,機能B（価格予測）,claude-opus-5,2070,131,1249,0.01425,613612173c46
2026-09-01 03:04:32,機能B（価格予測）,claude-opus-5,2062,105,1249,0.01356,acba7095f4d5
2026-09-01 03:04:33,機能B（価格予測）,claude-opus-5,1283,98,1249,0.009489,3883192b3e73
2026-09-01 03:04:34,機能B（価格予測）,claude-opus-5,2029,96,1249,0.01317,89152a641db1
2026-09-01 03:04:34,機能B（価格予測）,claude-opus-5,2349,105,1249,0.014994,ff4b640820f5
2026-09-01 03:04:35,機能B（価格予測）,claude-opus-5,2032,118,1249,0.013735,038e9f46771c
2026-09-01 03:04:35,機能B（価格予測）,claude-opus-5,2095,110,1249,0.01385,07fd19413498
2026-09-01 03:04:36,機能B（価格予測）,claude-opus-5,1411,95,1249,0.010054,9eb30ed7042c
2026-09-01 03:04:37,機能B（価格予測）,claude-opus-5,2231,105,1249,0.014405,4d36d4820e8a
2026-09-01 03:04:37,機能B（価格予測）,claude-opus-5,1226,118,1249,0.009704,e301784af7d4
2026-09-01 03:04:39,機能B（価格予測）,claude-opus-5,1243,103,1249,0.009414,16709fbb9759
2026-09-01 03:04:39,機能B（価格予測）,claude-opus-5,1361,107,1249,0.010105,546ffbea82ed
2026-09-01 03:04:39,機能B（価格予測）,claude-opus-5,1165,112,1249,0.00925,64136223d9ca
2026-09-01 03:04:39,機能B（価格予測）,claude-opus-5,1212,113,1249,0.00951,6a91e5171ed2
2026-09-01 03:04:40,機能B（価格予測）,claude-opus-5,2026,107,1249,0.01343,e6989a7fddb7
2026-09-01 03:04:41,機能B（価格予測）,claude-opus-5,2127,104,1249,0.01386,00075a398b45
2026-09-01 03:04:41,機能B（価格予測）,claude-opus-5,1846,111,1249,0.01263,c0744a07272a
2026-09-01 03:04:42,機能B（価格予測）,claude-opus-5,1130,127,1249,0.009449,5aca02232ccd
2026-09-01 03:04:42,機能B（価格予測）,claude-opus-5,2192,77,1249,0.01351,6bf444861f84
2026-09-01 03:04:43,機能B（価格予測）,claude-opus-5,1760,103,1249,0.011999,4b971fa2dad2
2026-09-01 03:04:44,機能B（価格予測）,claude-opus-5,1248,103,1249,0.009439,5a2f238903aa
2026-09-01 03:04:44,機能B（価格予測）,claude-opus-5,1233,108,1249,0.009489,d52c2ab47ccb
2026-09-01 03:04:44,機能B（価格予測）,claude-opus-5,2050,108,1249,0.013574,ebc64ec4032d
2026-09-01 03:04:46,機能B（価格予測）,claude-opus-5,2031,110,1249,0.013529,0b1a64119ac1
2026-09-01 03:04:46,機能B（価格予測）,claude-opus-5,2128,105,1249,0.01389,4300a7dfb89f
2026-09-01 03:04:46,機能B（価格予測）,claude-opus-5,1651,119,1249,0.011855,b4d3b2f15f2b
2026-09-01 03:04:47,機能B（価格予測）,claude-opus-5,2036,109,1249,0.013529,93bc5d79161f
2026-09-01 03:04:48,機能B（価格予測）,claude-opus-5,1175,122,1249,0.00955,3f672435b2b3
2026-09-01 03:04:49,機能B（価格予測）,claude-opus-5,2078,105,1249,0.01364,0d15bc8ed899
2026-09-01 03:04:49,機能B（価格予測）,claude-opus-5,1616,135,1249,0.012079,3f3bfdab7fb9
2026-09-01 03:04:49,機能B（価格予測）,claude-opus-5,1992,124,1249,0.013685,af46e58f233a
2026-09-01 03:04:51,機能B（価格予測）,claude-opus-5,1225,112,1249,0.00955,171e54f38b31
2026-09-01 03:04:51,機能B（価格予測）,claude-opus-5,2090,102,1249,0.013624,447f82516b8c
2026-09-01 03:04:51,機能B（価格予測）,claude-opus-5,1190,107,1249,0.00925,7c7df7869ed6
2026-09-01 03:04:51,機能B（価格予測）,claude-opus-5,2311,138,1249,0.01563,b1f04f776926
2026-09-01 03:04:53,機能B（価格予測）,claude-opus-5,1268,108,1249,0.009664,1ae016942388
2026-09-01 03:04:53,機能B（価格予測）,claude-opus-5,1363,92,1249,0.009739,4ea487b2151a
2026-09-01 03:04:54,機能B（価格予測）,claude-opus-5,2290,123,1249,0.015149,5e25393a1c4a
2026-09-01 03:04:54,機能B（価格予測）,claude-opus-5,1138,121,1249,0.00934,b518a80836c6
2026-09-01 03:04:56,機能B（価格予測）,claude-opus-5,1181,125,1249,0.009654,13829258cf5b
2026-09-01 03:04:56,機能B（価格予測）,claude-opus-5,1505,119,1249,0.011125,d1371fcb7120
2026-09-01 03:04:57,機能B（価格予測）,claude-opus-5,2032,98,1249,0.013234,21ba61cfa5a8
2026-09-01 03:04:57,機能B（価格予測）,claude-opus-5,1149,130,1249,0.009619,3ec4fbab7ec9
2026-09-01 03:04:57,機能B（価格予測）,claude-opus-5,1875,128,1249,0.013199,40c69d6a6adc
2026-09-01 03:04:58,機能B（価格予測）,claude-opus-5,1393,110,1249,0.010339,0137ae189c20
2026-09-01 03:04:58,機能B（価格予測）,claude-opus-5,1299,111,1249,0.009895,753fd9b058e0
2026-09-01 03:04:59,機能B（価格予測）,claude-opus-5,1178,108,1249,0.009215,763922697718
2026-09-01 03:05:01,機能B（価格予測）,claude-opus-5,1846,117,1249,0.012779,036c711e9a34
2026-09-01 03:05:01,機能B（価格予測）,claude-opus-5,1958,81,1249,0.012439,c32f9e9ecc1c
2026-09-01 03:05:02,機能B（価格予測）,claude-opus-5,1206,122,1249,0.009704,079705a5af11
2026-09-01 03:05:02,機能B（価格予測）,claude-opus-5,2017,110,1249,0.013459,a42959c4b54a
2026-09-01 03:05:03,機能B（価格予測）,claude-opus-5,2091,124,1249,0.014179,0c8235c2dc6e
2026-09-01 03:05:03,機能B（価格予測）,claude-opus-5,1310,112,1249,0.009975,8974087a2f85
2026-09-01 03:05:03,機能B（価格予測）,claude-opus-5,1965,92,1249,0.01275,8ddad143c0c5
2026-09-01 03:05:05,機能B（価格予測）,claude-opus-5,2209,115,1249,0.014545,64ebf581fc59
2026-09-01 03:05:05,機能B（価格予測）,claude-opus-5,1217,100,1249,0.00921,680f1bc34866
2026-09-01 03:05:05,機能B（価格予測）,claude-opus-5,2014,115,1249,0.013569,953273e20c13
2026-09-01 03:05:06,機能B（価格予測）,claude-opus-5,1840,123,1249,0.012899,e84bd60862ca
2026-09-01 03:05:07,機能B（価格予測）,claude-opus-5,2024,127,1249,0.013919,0246a79b28ee
2026-09-01 03:05:07,機能B（価格予測）,claude-opus-5,1755,127,1249,0.012575,fada16e6dd3d
2026-09-01 03:05:08,機能B（価格予測）,claude-opus-5,1180,122,1249,0.009574,061b4560f1b1
2026-09-01 03:05:08,機能B（価格予測）,claude-opus-5,1238,105,1249,0.009439,61e5bf0e1ac7
2026-09-01 03:05:10,機能B（価格予測）,claude-opus-5,2128,114,1249,0.014115,ac8e0ed426f2
2026-09-01 03:05:13,機能B（価格予測）,claude-opus-5,1240,101,1249,0.00935,682af8b5d3b4
2026-09-01 03:05:13,機能B（価格予測）,claude-opus-5,2216,111,1249,0.014479,6cda3131b83f
2026-09-01 03:05:13,機能B（価格予測）,claude-opus-5,1391,112,1249,0.010379,952608abca19
2026-09-01 03:05:13,機能B（価格予測）,claude-opus-5,2090,128,1249,0.014275,c7d5002b6099
2026-09-01 03:05:13,機能B（価格予測）,claude-opus-5,1193,136,1249,0.00999,d16598f3a746
2026-09-01 03:05:13,機能B（価格予測）,claude-opus-5,2230,75,1249,0.01365,e3f6f272a7f3
2026-09-01 03:05:13,機能B（価格予測）,claude-opus-5,2166,93,1249,0.01378,ff6b82806b7d
2026-09-01 03:05:14,機能B（価格予測）,claude-opus-5,1250,99,1249,0.00935,5c9deeec877b
2026-09-01 03:05:17,機能B（価格予測）,claude-opus-5,1991,95,1249,0.012955,427f90443c1c
2026-09-01 03:05:17,機能B（価格予測）,claude-opus-5,1851,123,1249,0.012955,4ad0033983c3
2026-09-01 03:05:17,機能B（価格予測）,claude-opus-5,2003,103,1249,0.013215,81d3f9fac6b6
2026-09-01 03:05:17,機能B（価格予測）,claude-opus-5,1251,91,1249,0.009154,ad2711be38aa
2026-09-01 03:05:17,機能B（価格予測）,claude-opus-5,1203,108,1249,0.00934,bacc485e5c83
2026-09-01 03:05:18,機能B（価格予測）,claude-opus-5,1323,101,1249,0.009765,1db787e1cc11
2026-09-01 03:05:18,機能B（価格予測）,claude-opus-5,2146,89,1249,0.013579,b8b307bdeb30
2026-09-01 03:05:20,機能B（価格予測）,claude-opus-5,1992,136,1249,0.013985,ba2bda621a4b
2026-09-01 03:05:21,機能B（価格予測）,claude-opus-5,1094,95,1249,0.008469,081d7231e3b2
2026-09-01 03:05:22,機能B（価格予測）,claude-opus-5,2104,97,1249,0.013569,0aabda60fa5b
2026-09-01 03:05:22,機能B（価格予測）,claude-opus-5,2087,97,1249,0.013484,265d6d027074
2026-09-01 03:05:22,機能B（価格予測）,claude-opus-5,2029,120,1249,0.01377,33cfa59419d8
2026-09-01 03:05:22,機能B（価格予測）,claude-opus-5,2017,87,1249,0.012885,c5597c2ba923
2026-09-01 03:05:22,機能B（価格予測）,claude-opus-5,1277,119,1249,0.009985,ed0c89a3f79d
2026-09-01 03:05:24,機能B（価格予測）,claude-opus-5,1509,97,1249,0.010594,db7d85973a61
2026-09-01 03:05:24,機能B（価格予測）,claude-opus-5,2083,88,1249,0.013239,ee0c2c989974
2026-09-01 03:05:26,機能B（価格予測）,claude-opus-5,1808,134,1249,0.013015,a683026895a7
2026-09-01 03:08:38,機能B（価格予測）,claude-opus-5,2176,96,0,0.01328,ab87e77ce213
2026-09-01 03:08:43,機能B（価格予測）,claude-opus-5,1280,127,1334,0.010242,254d4efd69da
2026-09-01 03:08:43,機能B（価格予測）,claude-opus-5,1161,106,1334,0.009122,297275363f41
2026-09-01 03:08:43,機能B（価格予測）,claude-opus-5,1199,123,1334,0.009737,2f34b69f15e1
2026-09-01 03:08:43,機能B（価格予測）,claude-opus-5,1898,127,1334,0.013332,5ee7e5f3570c
2026-09-01 03:08:43,機能B（価格予測）,claude-opus-5,1320,127,1334,0.010442,74e00de6a04e
2026-09-01 03:08:43,機能B（価格予測）,claude-opus-5,1378,110,1334,0.010307,91b55ea7427a
2026-09-01 03:08:43,機能B（価格予測）,claude-opus-5,2138,124,1334,0.014457,fb300f0ba7d4
2026-09-01 03:08:44,機能B（価格予測）,claude-opus-5,1543,140,1334,0.011882,93ba84466144
2026-09-01 03:08:47,機能B（価格予測）,claude-opus-5,2155,94,1334,0.013792,5c1ecbd79cfc
2026-09-01 03:08:47,機能B（価格予測）,claude-opus-5,1268,102,1334,0.009557,6652cd9ae24f
2026-09-01 03:08:48,機能B（価格予測）,claude-opus-5,2087,106,1334,0.013752,843fb43c0cce
2026-09-01 03:08:48,機能B（価格予測）,claude-opus-5,2049,113,1334,0.013737,879352ab0f56
2026-09-01 03:08:49,機能B（価格予測）,claude-opus-5,1695,120,1334,0.012142,3cbe9f4f42b9
2026-09-01 03:08:49,機能B（価格予測）,claude-opus-5,2384,117,1334,0.015512,632f871e5d1f
2026-09-01 03:08:49,機能B（価格予測）,claude-opus-5,1169,129,1334,0.009737,d99f9fbbe806
2026-09-01 03:08:50,機能B（価格予測）,claude-opus-5,1322,121,1334,0.010302,1e89dfd6efb0
2026-09-01 03:08:52,機能B（価格予測）,claude-opus-5,1189,107,1334,0.009287,4abe69c623e1
2026-09-01 03:08:52,機能B（価格予測）,claude-opus-5,1375,115,1334,0.010417,a881d7439a72
2026-09-01 03:08:52,機能B（価格予測）,claude-opus-5,1859,123,1334,0.013037,f8f80e5a0054
2026-09-01 03:08:54,機能B（価格予測）,claude-opus-5,1778,102,1334,0.012107,280329971f09
2026-09-01 03:08:54,機能B（価格予測）,claude-opus-5,2284,105,1334,0.014712,e7af379b0310
2026-09-01 03:08:55,機能B（価格予測）,claude-opus-5,1932,114,1334,0.013177,4d401a4d655e
2026-09-01 03:08:55,機能B（価格予測）,claude-opus-5,1958,142,1334,0.014007,6b7cce61b697
2026-09-01 03:08:56,機能B（価格予測）,claude-opus-5,1168,103,1334,0.009082,21aa7491ab3c
2026-09-01 03:08:56,機能B（価格予測）,claude-opus-5,1875,122,1334,0.013092,cc85e2096428
2026-09-01 03:08:57,機能B（価格予測）,claude-opus-5,2231,109,1334,0.014547,46a98c44b0a6
2026-09-01 03:08:57,機能B（価格予測）,claude-opus-5,2140,116,1334,0.014267,f6c964487b65
2026-09-01 03:08:58,機能B（価格予測）,claude-opus-5,1157,83,1334,0.008527,3414195515b3
2026-09-01 03:08:58,機能B（価格予測）,claude-opus-5,1892,113,1334,0.012952,577914824550
2026-09-01 03:08:59,機能B（価格予測）,claude-opus-5,1154,99,1334,0.008912,3e9299eccdd7
2026-09-01 03:09:00,機能B（価格予測）,claude-opus-5,1191,126,1334,0.009772,9e153c446da6
2026-09-01 03:09:01,機能B（価格予測）,claude-opus-5,2221,109,1334,0.014497,b44f5532c034
2026-09-01 03:09:01,機能B（価格予測）,claude-opus-5,2344,103,1334,0.014962,d793c3f23139
2026-09-01 03:09:02,機能B（価格予測）,claude-opus-5,2095,91,1334,0.013417,a3830edcb284
2026-09-01 03:09:03,機能B（価格予測）,claude-opus-5,2031,106,1334,0.013472,5598d3294c10
2026-09-01 03:09:03,機能B（価格予測）,claude-opus-5,2146,123,1334,0.014472,9d8cc5f33fe7
2026-09-01 03:09:03,機能B（価格予測）,claude-opus-5,1200,100,1334,0.009167,ae50f9131920
2026-09-01 03:09:03,機能B（価格予測）,claude-opus-5,1206,146,1334,0.010347,c0394f6e70ce
2026-09-01 03:09:05,機能B（価格予測）,claude-opus-5,1328,102,1334,0.009857,2205d2e5fdcc
2026-09-01 03:09:05,機能B（価格予測）,claude-opus-5,1184,100,1334,0.009087,344a00acaa02
2026-09-01 03:09:06,機能B（価格予測）,claude-opus-5,2049,122,1334,0.013962,8616c4cb223a
2026-09-01 03:09:07,機能B（価格予測）,claude-opus-5,2291,125,1334,0.015247,40e72299b70e
2026-09-01 03:09:07,機能B（価格予測）,claude-opus-5,2161,107,1334,0.014147,4256f9a38776
2026-09-01 03:09:08,機能B（価格予測）,claude-opus-5,2498,99,1334,0.015632,13fd22ae369a
2026-09-01 03:09:08,機能B（価格予測）,claude-opus-5,2610,121,1334,0.016742,6ca98f60e7f4
2026-09-01 03:09:08,機能B（価格予測）,claude-opus-5,1164,118,1334,0.009437,d39a5d957acf
2026-09-01 03:09:10,機能B（価格予測）,claude-opus-5,2410,117,1334,0.015642,88e22002c4b7
2026-09-01 03:09:10,機能B（価格予測）,claude-opus-5,2053,120,1334,0.013932,bdf64b743873
2026-09-01 03:09:11,機能B（価格予測）,claude-opus-5,1301,92,1334,0.009472,6e1b3f896703
2026-09-01 03:09:12,機能B（価格予測）,claude-opus-5,1600,101,1334,0.011192,05e6ba2d2479
2026-09-01 03:09:12,機能B（価格予測）,claude-opus-5,1253,110,1334,0.009682,dfd4a654cd10
2026-09-01 03:09:13,機能B（価格予測）,claude-opus-5,1307,127,1334,0.010377,01f1f24e49f5
2026-09-01 03:09:13,機能B（価格予測）,claude-opus-5,1537,126,1334,0.011502,5f39c18ab439
2026-09-01 03:09:13,機能B（価格予測）,claude-opus-5,1218,108,1334,0.009457,cda082b4acff
2026-09-01 03:09:14,機能B（価格予測）,claude-opus-5,1235,99,1334,0.009317,879c32462baa
2026-09-01 03:09:15,機能B（価格予測）,claude-opus-5,1186,110,1334,0.009347,728ed721d09a
2026-09-01 03:09:15,機能B（価格予測）,claude-opus-5,1452,112,1334,0.010727,b29b189179b7
2026-09-01 03:09:17,機能B（価格予測）,claude-opus-5,1286,97,1334,0.009522,3b642e01e186
2026-09-01 03:09:18,機能B（価格予測）,claude-opus-5,2152,125,1334,0.014552,3300b37fbb7f
2026-09-01 03:09:18,機能B（価格予測）,claude-opus-5,2057,95,1334,0.013327,bed79c61a338
2026-09-01 03:09:18,機能B（価格予測）,claude-opus-5,2281,138,1334,0.015522,dd19763db324
2026-09-01 03:09:19,機能B（価格予測）,claude-opus-5,1845,110,1334,0.012642,d0a92e429e7c
