fold,実際,機能B,confidence,由来,理由,LightGBM,XGBoost
3,9700.0,8000.0,0.5,llm,"統計モデルは4,000前後だが、300ZXは旧車人気で類似事例（8,000〜13,500）が高く、特に属性がほぼ一致する事例1が9,700。状態不明の減点を考慮しモデル値より類似事例側に寄せた8,000とした。",3963.452653999728,4355.8681640625
3,12795.0,12000.0,0.6,llm,統計モデル2値（11.3k〜11.9k）を出発点に、類似事例が11k〜14.5kとやや上振れするため若干上方修正。ハイブリッドで名義cleanな点も加味した。,11283.803946770886,11919.947265625
3,18500.0,19300.0,0.62,llm,"統計モデル2つ（18.6k〜19.5k）を出発点とし、最も類似度の高い事例1（19,699）とも整合的。高価格の事例3は外れ値的なので重視しなかった。",18624.74964240259,19524.162109375
3,17777.0,16800.0,0.66,llm,"統計モデル2つが16.3〜16.6千で一致し、fwdの類似事例（16,598・18,762）もほぼ同水準。excellent表記を微加点した。",16338.57031997954,16562.3125
3,18995.0,18500.0,0.55,llm,"統計モデルは約21-22千ドルだが、類似のFusion実績は15,750〜19,000ドルに集中しているため、やや下方修正した。極端に安い2,000ドルの事例は外れ値として除外した。",21271.389789609046,22088.439453125
3,13500.0,11800.0,0.5,llm,"統計モデル予測（約1.0万〜1.05万ドル）を出発点としつつ、類似事例が11,000〜15,600ドルと総じて高いため、やや上方修正した。走行距離が15万マイルと多い点は下押し要因。",10450.238045341785,9982.6865234375
3,7300.0,7200.0,0.5,llm,"統計モデルの約6,000ドルを出発点としつつ、good状態・同走行距離帯の類似事例（7,250・7,200ドル）がやや高いため、若干上振れさせた値を採用した。",6108.090004839719,5988.14013671875
3,36995.0,27500.0,0.4,llm,統計モデルは約1.96万ドルだが、類似のArmada事例は3.1万〜5万ドルと大きく上振れしている。車齢4年・低走行を考慮し、モデル予測と類似事例の中間やや下寄りに設定した。,19672.78817380622,19568.703125
3,9500.0,9300.0,0.6,llm,"類似事例5件が約8,000〜10,000ドルに集中しており、統計モデルの12,000〜13,500ドルは高すぎると判断。類似事例側に寄せつつモデル予測をやや加味した。",12377.25467770152,13567.5146484375
3,24579.0,27800.0,0.72,llm,"統計モデル約28,100〜28,300を起点に、類似事例が25,000〜31,500と幅を持つこと、走行距離が中程度で状態不明であることを踏まえ、やや下方に調整した。",28074.41197479558,28311.39453125
3,8695.0,9500.0,0.45,llm,"統計モデルは約12,000ドルだが、同型Captiva Sportの類似事例は7,000〜8,900ドル台に集中している。AWD・LTZ・V6・excellentという上位仕様分を上乗せし、両者の中間やや下寄りの9,500ドルとした。",12215.415049552095,11972.7041015625
3,5000.0,6800.0,0.4,llm,"統計モデルは12,800前後だが、同車齢の類似事例（16年落ちLiberty）は4,000〜5,300と大幅に低い。ディーゼル・4気筒という希少仕様とlien名義を加味し、モデル予測と近い年式の実勢価格の中間としてやや低めに設定した。",12784.368440454042,12866.359375
3,15450.0,15800.0,0.6,llm,統計モデル予測(16.3k〜17.5k)を出発点に、名義がrebuiltである点が減価要因(salvage事例14.9kが参考)。走行距離は少なめだがrebuiltを重く見て中央よりやや下に設定した。,16293.46689438438,17458.61328125
3,4600.0,6200.0,0.5,llm,"統計モデル約5,200〜5,500を出発点とし、類似事例は車齢が若く高値のため参考程度に上方修正。23年・21万マイル・good・rwdという条件は下押し要因。",5196.75156391961,5496.3857421875
3,32998.0,32500.0,0.82,llm,"完全一致の類似事例5件すべてが32,998ドル（同一出品の州違い）であり、統計モデルの26～27千ドルより類似事例を重視した。",26379.920049394314,27182.5625
3,5400.0,4500.0,0.6,llm,"統計モデル予測(3,820〜4,315)を出発点に、類似事例が概ね4,000〜5,500に分布し状態excellentである点を加味して若干上振れさせた。走行距離21万マイルは類似事例より多く、大きな上乗せは避けた。",4315.170646735809,3820.436767578125
3,13995.0,13800.0,0.5,llm,"統計モデルは約11,000〜11,700だが、類似のGX470事例は11,500〜19,000と総じて高く、走行距離も少なめでexcellentのため上方修正した。",11698.090981615378,10983.5244140625
3,2500.0,2200.0,0.6,llm,"統計モデル予測（約1,650〜1,950）を出発点に、極めて類似した事例1（2,500）など類似事例が1,800〜2,900と若干高めのため、やや上方修正した。",1940.2599721456713,1642.126953125
3,21990.0,25000.0,0.6,llm,統計モデル2つが約2.53万で一致しており、それを出発点とした。類似事例は約2.0万〜3.1万と幅広く、査定対象は走行距離が14万マイルとやや多いため予測値をわずかに下方修正した。,25509.859764612356,25313.33984375
3,1895.0,2000.0,0.5,llm,"統計モデル予測（1,487〜2,531）を出発点とし、類似事例は状態がより良く車齢も若いため上振れしていると判断。fair・27年・17万マイルを踏まえ中間の約2,000ドルとした。",1486.9062179178131,2531.00439453125
3,17990.0,21500.0,0.66,llm,"類似事例は19,000〜24,000に集中し、走行距離6万マイルで中位。統計モデル予測(25k〜29k)はやや高めと判断し、類似事例側に寄せた。",24958.907524333237,28654.74609375
3,9900.0,11000.0,0.4,llm,統計モデルは15.8k〜18.6kと高めだが、類似事例（特に同年式・同車種のcadillac cts 6000ドル）はいずれも1万ドル以下で、lien名義もマイナス要因。両者の間を取りつつ類似事例寄りに下方修正した。,15857.503541819991,18592.8828125
3,2500.0,4200.0,0.6,llm,"統計モデル2つが約4,100で一致し、類似事例も概ね4,000〜5,000に分布するため、その水準を採用。状態がgood（like new/excellent事例より下）である点を踏まえ、わずかな上振れに留めた。",4112.867390522462,4127.59326171875
3,30990.0,28500.0,0.5,llm,統計モデル(約2.5万)を出発点に、同型740iの類似事例が高値(4.7万〜5.8万、ただし車齢1〜2年)であること、走行距離が6年で2.3万マイルと少ない点を考慮し、やや上振れさせた。,24852.632045342474,25259.654296875
3,23900.0,16500.0,0.6,llm,"統計モデル約17,300〜17,500を出発点とし、類似事例で同年式・同走行帯の相場も17,500前後だが、査定対象はrebuilt名義で減価要因があるため若干下方修正した。",17533.26468872179,17290.130859375
3,10995.0,8400.0,0.6,llm,"統計モデルは約6,900〜7,400だが、同一車種の類似事例は8,000〜10,500と高めで、走行距離も比較的少なめのため上方修正した。",6884.357048819831,7388.8583984375
3,36000.0,35500.0,0.62,llm,"LightGBM/XGBoostの予測(約34,000〜35,300)を出発点とし、類似事例が31,000〜48,000と幅広いが中央値は約36,000で整合するため、その付近に設定した。",35264.06268308065,34159.67578125
3,4900.0,5200.0,0.6,llm,"統計モデルは約6,200〜6,500だが、類似事例はいずれも2,750〜5,500と低め。高走行距離も考慮し、両者の中間やや下寄りに補正した。",6245.372033902129,6542.04345703125
3,10995.0,12000.0,0.62,llm,統計モデルの12.1〜12.7千を出発点に、類似事例が概ね10.5〜12.5千に分布するため、やや下方に調整。xDrive(4wd)である点は小さなプラス材料として考慮した。,12671.696327946293,12140.435546875
3,15997.0,12700.0,0.7,llm,統計モデル2つ（12.4k〜12.8k）を出発点とし、類似事例も概ね10k〜14kで中央値13k前後。走行距離が平均的でCA州のため、モデル予測の上限付近に置いた。,12369.269991282736,12772.455078125
3,3500.0,5000.0,0.6,llm,"統計モデルは約6,300ドルだが、類似事例は3,000〜6,000ドルと総じて低め。状態excellentを考慮しつつ、両者の中間である5,000ドルとした。",6352.844691887414,6275.8369140625
3,6700.0,7400.0,0.62,llm,"統計モデル予測(約6,800〜7,200)を出発点とし、最も類似度の高い同車種・同年式事例(7,150)がほぼ一致するため信頼。他の事例は年式が新しく価格が高いので上振れ要因として小さく加味した。",7225.805387100707,6778.88916015625
3,8990.0,8500.0,0.62,llm,"統計モデル予測(約9,000〜9,500)を出発点に、類似事例が7,000〜9,450とやや低めに分布するため、わずかに下方修正した。",8975.04875713904,9459.4775390625
3,8300.0,7500.0,0.6,llm,"統計モデル2つが7,100〜7,300で一致しており出発点とした。走行距離が18.8万マイルと類似事例より多い一方、状態excellentのため僅かに上振れさせ7,500とした。",7303.84299634364,7141.09619140625
3,8850.0,6600.0,0.6,llm,"統計モデルの6,900〜7,100を出発点に、類似事例が2,500〜7,995と幅広く中央値は6,500付近であること、状態が不明でやや割り引かれる点を考慮して6,600とした。",6863.720160968932,7136.10986328125
3,12975.0,13200.0,0.6,llm,"統計モデル（約12,400〜12,600）を起点に、excellent状態・FL・SLT 4x4という条件が近い事例3（15,999）を考慮してやや上方修正した。走行距離17万マイルと車齢14年が下押し要因。",12635.988000141102,12350.4033203125
3,9500.0,10800.0,0.6,llm,統計モデル予測(11.5k〜12.4k)を出発点としつつ、類似事例の多くが8k〜10k台であることを踏まえてやや下方修正した。2500系フルサイズバンで走行距離も平均的なため中間値を採用。,11540.295707594134,12359.375
3,14995.0,11700.0,0.63,llm,統計モデル予測（11.3k〜12.2k）を出発点に、類似事例が概ね10.5k〜12.5kに分布することを踏まえた。査定対象は車齢が新しく4WD・excellentで上振れ要因があるため中間よりやや上に設定。,11256.862320193704,12152.6484375
3,70000.0,52000.0,0.6,llm,統計モデル2つ（53.4k/55.2k）を出発点とし、類似事例はいずれも車齢7〜13年・高走行で30k台後半までだが、査定対象は車齢4年・1.8万マイル・like newと大幅に優位なため上振れが妥当。ただし類似事例の価格帯がやや低いことを考慮し、モデル予測のやや下側に寄せた。,53375.26582425031,55247.48828125
3,15497.0,17300.0,0.62,llm,"統計モデル2つがほぼ17,900で一致しており出発点とした。類似事例は14,000〜23,700と幅があるが、同州・同年式のFWD個体が14,295と低めであることを考慮し、やや下方修正した。",17870.385516973853,17884.765625
3,21690.0,21800.0,0.82,llm,"完全一致の類似事例1（21,690ドル）とLightGBM予測（21,707ドル）がほぼ一致しており、これを主軸とした。XGBoostがやや高いため微調整した。",21706.65057683906,22834.875
3,27995.0,21500.0,0.5,llm,統計モデル2つの予測（23.6k/30.2k）は類似事例（13.5k〜20.6k）より高めで、XGBoostは過大と判断。低走行・like new・4WD・Deserthawk特別仕様のプレミアムを考慮し、類似事例上限をやや上回る2.15万ドルとした。,23600.881926140173,30172.095703125
3,17000.0,24000.0,0.55,llm,"統計モデルは約2万ドルだが、C4500の類似事例が25,000〜30,000ドルに集まっており、走行距離がやや多い点を割り引いて中間よりやや上の24,000ドルとした。",19635.07277705588,20654.849609375
3,5488.0,6000.0,0.6,llm,"統計モデルの6,600〜6,800を出発点としつつ、類似のYaris事例が4,000〜6,600と全体的に低めで、走行距離も16万マイルと多いため、やや下方修正した。",6573.558075779725,6784.65478515625
3,32488.0,34500.0,0.6,llm,統計モデル約33.5千ドルを出発点とし、類似事例の高価格帯はいずれもディーゼル仕様のため割り引いて評価。ガソリン4WDである点を考慮し、モデル予測をわずかに上振れさせた。,33491.904223219535,33505.30859375
3,13988.0,15000.0,0.6,llm,"統計モデル予測（約16,000〜16,700）を出発点に、類似事例の多くが13,000〜15,000台であることを踏まえ、やや下方修正した。EXグレード・低走行・excellentは加点要素。",16678.33882219383,15994.69921875
3,2300.0,6800.0,0.4,llm,"統計モデルは約4,000ドルだが、類似のFrontier事例はいずれも8,700〜12,250ドルと大幅に高い。状態fairとSUV表記による減点を考慮し、両者の中間よりやや低めの水準とした。",3935.174043821014,4335.67431640625
3,14980.0,13000.0,0.62,llm,"統計モデル(12,434〜13,819)を出発点とし、clean名義・fwd・低走行の類似事例(13,946〜14,991)がやや高い一方、rebuilt等の安価事例もあるため中間の13,000とした。",13818.882167306432,12433.998046875
3,27990.0,25500.0,0.6,llm,統計モデル予測（約23.4k〜24.4k）を出発点に、類似事例が23k〜32kと上振れしていることを踏まえ、やや上方修正した。状態・駆動不明で不確実性は残る。,23448.290597981253,24393.97265625
3,14999.0,13000.0,0.66,llm,"統計モデル(約11,900〜12,800)を出発点に、clean名義・like new・低走行(17.6千マイル)である点を加味し、clean名義の類似事例(13,500・12,777)寄りに上振れさせた。rebuilt事例は参考外とした。",12812.176627755023,11936.0595703125
3,6500.0,6100.0,0.72,llm,"統計モデル2つ（5,856〜6,206）を出発点に、類似事例の中心帯（5,500〜6,800）と整合。走行距離がやや多い一方でexcellent・clean名義のため中間値とした。",5856.50283109863,6205.7421875
3,31990.0,25500.0,0.55,llm,"統計モデルは約21,750だが、同一グレード(niro EV EX)の近接事例が27,590〜28,590と高く、走行距離も8,392マイルと少ない。EVグレードのプレミアムを加味しモデル予測より上方修正した。",21751.90937643726,21743.55859375
3,59988.0,46500.0,0.6,llm,"統計モデルの約44,700を出発点に、類似事例が42,000〜60,000で中央値やや上、車齢2年・低走行かつハワイ市場（相場高め）を考慮して小幅に上方修正した。",44756.902914086706,44631.98828125
3,3500.0,3800.0,0.5,llm,"統計モデルは約5,000USDだが、類似する745i事例は2,500〜3,850USDと低め。車齢21年で状態不明の点も下振れ要因のため、モデル予測をやや下方修正した。",4968.168894492495,5443.361328125
3,1200.0,4800.0,0.4,llm,"統計モデル約5,500を出発点としつつ、類似事例が2,000〜8,000と幅広く中央値は4,000前後のため、やや下方修正した。同州WAの事例(6,477)と低価格事例の両方を勘案。",5520.060774169574,5510.125
3,9950.0,11500.0,0.4,llm,"統計モデルは16,600〜17,000を示すが、類似のFiesta事例は7,000〜15,800と大幅に低く、中央値は約10,000。モデル予測と事例群の間を取り、やや事例寄りに補正した。",16641.61773276211,16991.783203125
3,92995.0,40500.0,0.6,llm,統計モデルの37.5〜38.2千ドルを出発点としつつ、類似事例が39〜46千ドルと総じて高いため、やや上方に補正した。低走行の2年落ちE-Classである点も加味。,37460.38739987732,38166.671875
3,19795.0,15400.0,0.6,llm,統計モデル約14.3千を出発点に、Trailhawkトレード・like new・低走行(6.8万マイル)・4WDのプラス要因を考慮して若干上振れさせた。類似事例は11.5千〜20.6千と幅が広く不確実。,14326.11261214462,14187.9951171875
3,9000.0,8200.0,0.72,llm,"LightGBM/XGBoostの予測（7,800〜8,200）と類似事例の中心帯（6,900〜9,000、多くは8,000前後）が概ね一致するため、その中間やや上を採用。走行距離が類似事例より少なくホワイトのコンパクトセダンである点を軽く加点した。",8202.636338609615,7787.77099609375
3,54900.0,50000.0,0.6,llm,"統計モデル2つ（約4.9万〜5.1万ドル）を出発点とし、車齢5年・走行10.5万マイルという条件が類似事例1（4.99万ドル）とほぼ整合するため、その中間値を採用。外れ値の1,063ドル事例は無視した。",49411.708125944155,51272.5625
3,3795.0,4500.0,0.62,llm,"LightGBMとXGBoostの中間（約4,600）を出発点に、類似事例が2,750〜5,000に分布することを考慮。like new・V6という加点要素もあるが高走行距離のため4,500程度と判断。",4944.684178645307,4305.81689453125
3,6500.0,8400.0,0.62,llm,統計モデル予測（7.8k〜8.0k）を出発点に、類似事例が概ね6k〜11kで中央値約9kであること、査定対象がexcellent・4WDで条件が良い点を考慮し、やや上方修正した。,7756.148498954122,8025.01904296875
3,29995.0,28000.0,0.4,llm,"統計モデルは約40,000だが、類似事例は17,000〜25,000に集中しており大きく乖離。ディーゼル・4WD・excellentのプレミアムを考慮し、類似事例上限をやや上回る水準に調整した。",40399.81205599959,40551.234375
3,9000.0,10200.0,0.6,llm,"統計モデル約1万ドルを出発点とし、類似事例が8,450〜12,000に分布することを考慮。対象はrwdで4wd事例よりやや低めと判断し、10,200ドルとした。",10126.573661263481,9940.33203125
3,7995.0,7600.0,0.6,llm,"統計モデル2つ（約7,500〜7,800）を出発点とし、走行距離18.6万マイルと車齢10年は類似事例の中でも不利だが名義はcleanである点を加味して中間値とした。",7761.346461238941,7519.681640625
3,3500.0,6500.0,0.63,llm,"統計モデル予測（約6,500〜6,800）を出発点とし、類似事例が5,300〜8,000に分布することと整合するため、やや下寄りの6,500とした。1,950の外れ値は重視しなかった。",6764.050415720532,6478.271484375
3,12950.0,12000.0,0.5,llm,統計モデルは14.5〜15千USDだが、類似事例は6〜11千USDに集まり走行距離も多いため、モデル予測をやや下方修正した。車齢が類似事例より若い点は上振れ要因として考慮した。,14560.683065048217,15029.892578125
3,80000.0,72000.0,0.5,llm,統計モデル予測(約76-78k)を出発点としつつ、類似事例が50k〜82kと幅広く中央値は60-74k帯のため、やや下方に調整した。ディーゼル4WD・低走行という好条件は上振れ要因として考慮。,76458.74820403427,77783.8515625
3,34995.0,33000.0,0.55,llm,統計モデル(3.5万〜3.8万)を出発点にしつつ、類似の4シリーズ実績が2.7〜3.0万と低めのため下方修正。ただし車齢2年・xDrive・excellentという上振れ要因を考慮し3.3万とした。,35374.33686137762,37892.8203125
3,34800.0,32000.0,0.62,llm,"統計モデル約31,000ドルを起点に、類似事例が27,000〜38,000ドルと幅広く中央値は約35,000ドル。状態excellentの加点を考慮し、やや上振れさせた32,000ドルとした。",31100.199975389423,30915.880859375
3,22650.0,23500.0,0.55,llm,"統計モデル予測(約26.2〜26.7千)を出発点としたが、車齢6年・11.3万マイルの近い事例（15,480/20,495）がやや低いため、下方に調整した。",26703.529223543042,26216.6484375
3,12950.0,15200.0,0.6,llm,"統計モデル予測（約1.5〜1.6万）を基点に、車齢9年・10万マイル超という条件が近い事例4（12,685）と事例2（13,800）をやや重く見て、わずかに下方修正した。",16328.938212491496,15381.794921875
3,7900.0,6500.0,0.66,llm,統計モデル(6.6k〜7.5k)を出発点に、類似事例が4.5k〜7.0kとやや低めであることを考慮し中間値とした。6気筒・4WD・excellentは加点要素。,7509.636043483634,6562.84814453125
3,79500.0,45500.0,0.6,llm,統計モデル予測(約48-49k)を出発点としつつ、類似事例が37.5k〜45.7kに分布するため、やや下方に調整した。4WDピックアップで低走行という点は上位事例(44-46k)に近い。,49245.57343442811,48001.91796875
3,48500.0,38000.0,0.45,llm,"統計モデルは32,000前後だが、類似事例(48,000〜72,000)はZ06でない通常Corvetteのclean名義。査定対象はZ06で価値上乗せ要因がある一方、rebuilt名義で大幅減価となるため、モデル予測をやや上方修正した水準とした。",32155.777368894804,32632.822265625
3,36955.0,43000.0,0.5,llm,統計モデルの約39〜41千ドルを出発点に、類似事例が42〜65千ドルとやや高めであることを踏まえ小幅に上振れさせた。ただしガソリン仕様で高価格のディーゼル事例より低めに抑えた。,41215.85184375328,39248.51171875
3,8297.0,8200.0,0.45,llm,"統計モデルは11,000前後だが、類似事例は2,100〜9,000に集中しており、特に同州・同色の事例が低価格。よってモデル予測を下方修正し8,000台とした。",11027.843170700327,11627.1162109375
3,9990.0,13200.0,0.68,llm,"統計モデル予測（12.1k〜14.0k）を出発点に、車齢・走行が近い類似事例1・2（13,995/12,950）を重視。状態がlike newな点を小幅プラス評価した。",12131.643061454019,13994.412109375
3,25995.0,25500.0,0.55,llm,統計モデルは約22.6〜23.5千ドルだが、類似事例5件はいずれも26.9〜31.9千ドルと高め。モデル予測を出発点に類似事例側へ引き上げた中間値を採用した。,23468.315882236137,22636.076171875
3,5495.0,5400.0,0.68,llm,"統計モデル2つの中間(約5,400)を起点とし、類似事例が概ね5,000〜6,000に収まることから整合的。CT州の同型車事例(4,995)がやや低いため上振れは抑えた。",5079.777847192763,5718.880859375
3,5500.0,5500.0,0.6,llm,"統計モデル予測(約5,700〜5,900)を出発点に、類似事例が2,500〜6,300と幅広く中央値が5,200〜5,500であることを踏まえ、やや下方修正した。",5681.560695593165,5867.68994140625
3,31988.0,21000.0,0.45,llm,"統計モデル（19,356〜21,676）を出発点とし、類似事例が15千〜34千と幅広くばらつくため中間よりやや上を採用。低走行距離である点をわずかに加点した。",21675.97084433934,19355.90234375
3,12080.0,14500.0,0.45,llm,"統計モデルは17,600〜19,100を示すが、類似事例のForteはほぼ11,000〜18,000に集中しており中央値は約12,000〜14,500。低走行距離を加味してモデル予測を下方修正した。",17665.635564884455,19135.560546875
3,76999.0,50000.0,0.6,llm,統計モデル予測（約4.8万）を基準に、査定対象がRaptorという最上級グレードで類似事例（STX/XLT）より明確に上位のため、やや上方修正した。,48103.12039607954,47500.7109375
3,2700.0,5600.0,0.6,llm,"統計モデルの約5,250を出発点とし、類似事例が5,500〜8,000とやや高めなので小幅に上方修正。ただし状態がfairで走行距離も多いため大きくは上げない。",5275.932559584942,5229.705078125
3,2500.0,4600.0,0.42,llm,"統計モデルは2,400〜2,700と低めだが、類似のBaja事例は4,200〜8,850で一貫して高く、Bajaは希少車として値崩れしにくい。モデル値と類似事例の中間よりやや類似事例寄りに設定した。",2699.059918846981,2443.001953125
3,8500.0,10000.0,0.6,llm,"統計モデル予測（11,000〜11,700）を出発点としつつ、類似事例の多くが6,500〜9,500に集中しているため、やや下方修正した。状態がgoodで走行距離も平均的な点を考慮。",11714.004814057296,11013.4013671875
3,22995.0,21200.0,0.72,llm,"統計モデル2つが約21,400〜21,900で一致し、類似事例も21,000〜22,000台が中心。対象は4気筒かつ状態goodで類似事例(V6・excellent)よりやや劣るため、わずかに下方修正した。",21378.429525471412,21946.724609375
3,8000.0,8800.0,0.62,llm,"統計モデル2つの中間(約9,000)を出発点とし、走行距離が類似事例より少なく状態excellentである点を加点、一方で類似事例が6千〜9千に分布することを考慮して8,800ドルとした。",9664.07543507814,8406.4990234375
3,7999.0,9800.0,0.72,llm,"統計モデルの約10,100を出発点に、類似事例が8,000〜11,000で中心9,900前後、かつ車齢がやや高い点を考慮して微調整した。",10198.24903961951,10054.9140625
3,7959.0,8700.0,0.72,llm,"統計モデル予測（8.5〜8.7千）を出発点とし、ほぼ同一条件の事例2（8,995ドル、同州・同装備）が強く支持するため、その範囲内で設定した。",8714.093456943383,8469.513671875
3,15000.0,7200.0,0.5,llm,"統計モデル（約6,600〜6,900ドル）を起点とし、類似事例が3,000〜12,200ドルと幅広い中で中央付近（8,000前後）が多いこと、状態excellent・6気筒4WDである点をわずかに加点した。",6922.653582558447,6623.841796875
3,28590.0,30800.0,0.62,llm,"統計モデル(31.3k/32.6k)を出発点に、車齢1年・低走行の同等事例（30,900、28,000）を踏まえてやや下方修正した。",31318.992706129608,32637.84765625
3,4000.0,7200.0,0.45,llm,"統計モデルは約1.07万ドルだが、類似事例は3,000〜8,950ドルと低め。極低走行(1.48万マイル)は加点材料なので、モデル予測を下方修正しつつ類似上位事例より高めの7,200ドルとした。",10830.976479666031,10619.791015625
3,17995.0,17800.0,0.62,llm,"LightGBMとXGBoostの中間（約17.3千）を出発点に、類似事例が約15,000〜23,900に分布し中央値は16,900程度。査定対象は4WD・excellentで加点要素があるため、やや上振れさせた。",16045.850209587024,18553.861328125
3,29990.0,26000.0,0.55,llm,"統計モデル（24.5k〜26.7k）を出発点とし、ディーゼル・メガキャブ・excellentという類似事例4（35k）寄りの好条件を考慮した一方、車齢15年・10.2万マイルとガソリン事例の低価格帯も踏まえて中間の26,000ドルとした。",26696.34818532145,24500.05078125
3,7500.0,8800.0,0.5,llm,"統計モデル2つの中間（約8,800）を基準とし、マニュアル・excellentは類似事例3（12,038）のようにプレミアムが付く一方、他の類似事例は7,000前後であるため、やや高め寄りに調整した。",8040.314572484135,9566.8955078125
3,52858.0,42000.0,0.6,llm,統計モデル2つの予測（4.07万〜4.22万）を出発点とし、ディーゼルの3500デナリという上位グレード（類似事例1は4.7万）を考慮して上寄りに調整した。,40662.80613699476,42169.9296875
3,13995.0,21500.0,0.6,llm,"統計モデル(22.4k〜23.1k)を出発点に、最も近い事例1が22,990、同年式近走行の事例2が17,991と下振れするため、やや下方修正した。",23066.990384732755,22396.49609375
3,11901.0,12900.0,0.72,llm,LightGBM(12.9k)とXGBoost(11.7k)の中間からやや上、類似事例が12.3k〜15.0kに集中していることを重視した。状態excellentだが走行距離はやや多め。,12909.713897641293,11720.6435546875
3,5999.0,7300.0,0.6,llm,"統計モデル予測（約6,900〜7,700）を出発点とし、類似事例の多数（5,975〜7,250）とも整合するため7,300程度とした。14,977の事例は外れ値と判断。",6930.658751282553,7728.79248046875
3,2000.0,3200.0,0.4,llm,"統計モデルは1,000〜1,800と低いが、類似事例は5,000〜8,000で乖離が大きい。状態がfairで装備情報も不明な点を割り引き、両者の中間やや下の水準とした。",1838.4269833054395,1017.4539184570312
3,4495.0,5200.0,0.62,llm,"統計モデルは約8,000ドルを示すが、車齢11年・16万マイルのFusionの類似事例は2,750〜4,999ドルに集中しており、実勢はこちらに近いと判断。モデル予測をやや加味して5,200ドルとした。",8109.589233380808,8017.927734375
3,19998.0,19998.0,0.93,llm,"類似事例5件すべてが同一仕様・同一走行距離で19,998ドルの成約であり、州も一致する事例が含まれるため、統計モデルの21,000台よりこちらを重視した。",21641.336225006267,21052.857421875
3,6500.0,5500.0,0.55,llm,"統計モデル約6,100を出発点に、状態不明かつ類似事例の多くが4,500〜5,300帯であることを踏まえてやや下方修正した。走行距離13.9万マイルは中位。",6109.360852794237,6080.90869140625
3,4800.0,10000.0,0.4,llm,"統計モデルは6千台だが、類似事例(2500 mega cab)は13,000〜22,000と大きく上回る。ガソリン・情報欠落を考慮し、ガス車事例13,000とモデル予測の中間を採用。",6682.681426114397,6311.2021484375
3,16990.0,17500.0,0.45,llm,統計モデルは約21〜22千ドルだが、類似事例は12.5〜16千ドルに集中しており、clean名義の分だけ上振れを見込んで両者の間を取った。,21190.344421161426,22071.193359375
3,14995.0,13800.0,0.55,llm,"統計モデル予測（約16,000〜16,800ドル）を出発点にしつつ、類似事例の多くが8,000〜15,700ドルと低めであることを考慮して下方修正した。名義clean・状態excellent・走行距離が短めな点はプラス要因。",16782.335561557193,15985.5234375
3,2800.0,6000.0,0.42,llm,"統計モデル予測(6,600〜7,100)を出発点にしつつ、類似事例が2,700〜8,000と大きくばらつくため、やや下方に調整した。excellent・clean名義は上位事例(7,999)寄りだが走行距離13万マイルはマイナス要因。",6557.763029887803,7086.7626953125
3,25500.0,32000.0,0.5,llm,統計モデルは35〜37千ドルを示すが、類似事例は20〜36.5千ドルと下振れが多く、平均は27千ドル前後。ディーゼル・like newで上振れ要因があるためモデル値をやや下方修正した中間値を採用した。,37337.87620597173,35225.59765625
3,17250.0,13500.0,0.5,llm,"統計モデルは6千ドル台だが、FJクルーザーは値崩れしにくく類似事例が全て13,500〜18,000ドルと明確に高い。マニュアル車で状態excellentのため類似事例の下限寄りに設定し、モデル予測より大幅に上振れさせた。",6509.124762217373,6290.5615234375
3,18500.0,19000.0,0.6,llm,"統計モデル2つの中間(約21,200)を出発点に、類似事例が13,500〜22,000で中心17,000台に集まることを考慮し下方修正。ただし状態like newと4WD・低走行はプラス要因として評価した。",22407.048641352263,19939.00390625
3,10500.0,12200.0,0.62,llm,"2つの統計モデル予測（11,229〜13,540）の中間を出発点とし、類似事例が概ね10,000〜14,000に分布することと整合するため。状態excellent・clean名義でやや上振れを見込んだ。",11229.48647523359,13539.9755859375
3,7690.0,8200.0,0.42,llm,"統計モデルは15,000〜16,000を示すが、類似のCaliber SXTは車齢11〜14年で3,500〜6,500に集中しており、モデル予測は車種の実勢を大きく上回ると判断。査定対象は車齢9年・走行6.4万マイルと条件が良いため類似事例の上限を上回る水準に補正した。",15771.350709027098,16426.06640625
3,3999.0,3000.0,0.6,llm,"統計モデルの2,600〜2,800を出発点にしつつ、最も近い類似事例（車齢15年・21万マイルで2,995ドル、他は3,800〜4,250）がやや高いため、excellent評価も加味して3,000ドル程度に上方修正した。",2773.171601647468,2626.109375
3,24950.0,24500.0,0.55,llm,"統計モデルは27,000〜29,000を示すが、類似事例の多くが18,000〜22,000台で、CAの同型excellentのみ27,950。両者の中間として24,500と判断した。",29215.939376676946,27351.529296875
3,5500.0,7300.0,0.5,llm,"統計モデル予測（約5,600〜5,800ドル）を出発点としつつ、類似事例が6,000〜13,500ドルと総じて高めで、2500系4x4は需要があるため上方修正した。",5819.016153537423,5587.19189453125
3,5995.0,7200.0,0.6,llm,"統計モデル約7,000ドルを出発点とし、類似事例が5,500〜10,000ドルと幅広く中央値約7,000ドルであるため微調整した。走行距離が平均的で情報欠損が多い点を考慮。",7016.084802558541,6960.91943359375
3,4750.0,5600.0,0.6,llm,"統計モデルは約6,900〜7,300を示すが、類似事例(3,500〜5,990)はいずれも低め。高走行距離のPriusとして中間よりやや低い水準に寄せた。",7257.558190824212,6851.552734375
