fold,実際,機能B,confidence,由来,理由,LightGBM,XGBoost,近傍5件の中央値
4,239.9,265.0,0.72,llm,統計モデル2つが266〜268で一致し、最も近い事例1（車齢4・埼玉・Z・258万）や新しめのZ（285万）とも整合。装備も充実しているため予測値付近を採用した。,268.13604535694685,266.50006103515625,223.0
4,201.6,198.0,0.6,llm,LightGBM/XGBoostの約203万を出発点に、類似事例が162〜212万（中央値185万）とやや低めであることを加味して下方修正。低走行・充実装備・修復歴なしはプラス要因と評価した。,204.02795458828388,202.38052368164062,185.0
4,135.0,150.0,0.5,llm,統計モデル(135-138万)を出発点に、車齢9年・修復歴ありのマイナス要因を考慮しつつ、走行距離が少なく装備充実、類似の車齢8年前後事例が153-186万であることを加味して若干上振れさせた。,138.34668217658322,134.8553009033203,212.0
4,179.0,183.0,0.55,llm,車齢8年・3万kmという条件が近い事例2（161万）を重視しつつ、ハイブリッドで装備も充実している点を加味し、LightGBM/XGBoost予測(171〜183万)の上限付近に置いた。他の高価格事例は車齢3〜5年で条件が異なるため割り引いた。,171.07568694702545,182.51573181152344,242.0
4,322.4,304.0,0.72,llm,"統計モデル（約299〜302万）を出発点に、走行1,000kmの極低走行と車検残21ヶ月、装備も充実している点を小幅にプラス評価。類似事例は290〜336万に分布し、その範囲内に収めた。",301.8464045810868,298.9913330078125,299.8
4,144.0,138.0,0.55,llm,LightGBM/XGBoost予測(136〜145)を出発点に、走行距離4.5万kmの少なさは加点だが装備数が類似事例より少なく安全装備が無いため若干下方修正した。,144.92292738510508,135.72401428222656,113.0
4,135.1,105.0,0.5,llm,統計モデル（118〜121万）を出発点としつつ、非ハイブリッドG grade の類似事例（55〜90万）がやや低いため下方修正。走行距離が少なく装備も充実している点を加味し105万とした。,117.95462754144839,121.06903839111328,89.5
4,312.0,295.0,0.6,llm,LightGBM/XGBoostの予測(291〜304)を出発点に、Zグレード・HV・保証付の類似事例(298.8、342.9)が高めである一方、装備テキスト不明で加点材料が乏しいため中間の295万円とした。,303.6757227055476,291.5077819824219,265.9
4,187.0,140.0,0.5,llm,XGBoost(145.8)と同車齢・低走行の類似事例3(138.8)を重視し、福祉車両(車いす仕様)で需要が限られる点とLightGBMの低め予測も考慮して140万円とした。,116.52539264564581,145.77725219726562,153.1
4,128.0,128.0,0.82,llm,同一販売店と思われる埼玉県のマカロンスタイル全塗装車が軒並み128万円で成約しており、装備構成もほぼ一致するため類似事例を重視した。統計モデルはテキスト装備を評価できず低めに出ていると判断。,102.56895592035308,117.87200927734375,128.0
5,147.4,128.0,0.55,llm,統計モデル(150前後)と類似事例(83〜124)が食い違うため中間を採用。走行距離が少なく無事故・保証付・車検整備付で状態は類似事例より良いため、近傍中央値より上方に補正した。,150.42172869212342,154.0889129638672,108.1
5,258.6,288.0,0.62,llm,LightGBM/XGBoostがほぼ一致して286万円台で、車齢3年・3.2万km相当の最も条件が近い事例5（HVなし242.5万円）とハイブリッド分を考慮すると整合的。新車同然の330.9万円の事例は走行距離が大きく異なるため重視しなかった。,286.51383043661,286.4263916015625,330.9
5,278.0,278.0,0.66,llm,LightGBM/XGBoostの約277万円を出発点とし、HV・Zグレード・低走行・充実装備という点で高価格側の類似事例（275〜289万円）と整合するため、ほぼモデル予測どおりとした。,277.24344356022397,276.58013916015625,242.0
5,283.8,273.0,0.72,llm,LightGBM/XGBoostの270〜273万円を出発点とし、走行距離3.3万kmで装備・保証も標準的、類似事例が253〜283万円に分布することから中庸の273万円とした。真珠白・禁煙車はやや加点材料。,272.7899340882306,270.3363342285156,266.6
5,144.9,135.0,0.6,llm,統計モデル2つが約142万円で一致しており出発点とするが、類似事例は車齢9〜11年で110〜121万円。査定対象は車齢7年と若く距離も標準的なため上振れは妥当だが、やや控えめに135万円とした。,141.88748205182372,141.7049560546875,114.9
5,151.8,158.0,0.55,llm,LightGBM・XGBoostの予測(156〜160万円)を出発点とし、4WD・クエログレードと装備数7点（LED、リヤモニター等）の充実を評価。類似事例は128〜186万円と幅広く中央値付近と整合するため、モデル予測付近に据えた。,159.78647443977115,156.05372619628906,153.9
5,157.3,148.0,0.62,llm,LightGBM・XGBoostの予測（147〜151万円）を出発点とし、車齢8年・低走行でハイブリッド、装備も充実している点を考慮。近い類似事例（141〜143万円）よりやや上と判断した。,147.4398386510985,150.9589385986328,141.5
5,289.0,291.0,0.85,llm,"統計モデル予測(約295)とほぼ同一仕様の類似事例1・2(291,293)が整合。色が真珠でなく黒である点をわずかに減点し291とした。",295.91493856438524,294.4270935058594,233.0
5,226.0,247.0,0.68,llm,LightGBM/XGBoost（約239〜242万）を出発点に、ほぼ同条件のガソリンZ（事例2はHVで262万、事例3は242.5万）を考慮し、装備充実（シートヒーター等）を若干加点した。,241.64274667675997,238.73471069335938,262.2
5,293.8,295.0,0.72,llm,統計モデル(279-281)より類似事例(296-315)が高く、特に同年式・同走行・同装備の事例2が296.8とほぼ一致。低走行・後席モニター付きも加味し295万円とした。,279.54369152459225,280.8948059082031,296.9
5,305.1,312.0,0.63,llm,"統計モデル予測（約301万）を出発点に、同一グレードZ E-Four 4WDの類似事例が295〜334万と高めであること、上位装備（10.5インチDA plus、ハンズフリーパワースライド）とワンオーナー・車検残20ヶ月を加味してやや上振れさせた。走行距離が48,000kmとやや多い点は減点。",302.58387955069674,300.8940124511719,328.0
5,268.2,284.0,0.7,llm,LightGBM/XGBoostの285〜288を出発点とし、Zグレード・HV・保証付の類似事例1・2（285〜291）が支持。装備は同等で走行距離も平均的なため微調整のみ。,284.8152227878721,288.16302490234375,259.6
5,133.8,130.0,0.62,llm,LightGBMとXGBoostの中間（125〜134）を出発点とし、近傍中央値133.6と整合。走行距離が少なく装備充実だが車齢11年と車検残7ヶ月が下押し要因のため130万円とした。,125.41212861193473,134.19479370117188,133.6
5,298.8,284.0,0.68,llm,LightGBM/XGBoostの約286万を出発点に、Zグレード・低走行・黒・充実装備は加点だが、バックカメラのみ（全周囲カメラなし）で微減。類似事例の273〜300万帯とも整合。,286.1064243496846,286.8531188964844,273.4
5,306.8,283.5,0.72,llm,LightGBM・XGBoost・近傍中央値がいずれも281〜284に集中し、類似事例も280〜293の範囲。装備は同等（両側電動スライド記載なしはややマイナス、デジタルミラー等はプラス）で相殺と判断。,284.29909788687246,280.963623046875,283.4
5,158.9,133.0,0.6,llm,LightGBM/XGBoostの130前後を基点に、車齢11年・走行6.8万kmで最も条件が近い事例4（121.8万）と装備充実を考慮し微増。高価格事例は車齢・走行が有利なため重視しなかった。,130.0400651861646,132.98388671875,180.0
5,158.5,134.0,0.6,llm,統計モデル（LightGBM138/XGB134）を出発点とし、走行3万kmの低走行と充実装備が事例3（139.9万・低走行）と整合するため高めを採用。ただし多走行の類似事例が90万台に集まる点を考慮し若干抑えた。,138.43339619384446,133.987548828125,93.8
5,153.2,133.0,0.6,llm,統計モデル（LightGBM135.8/XGB133.7/近傍中央値132）が概ね一致し、ハイブリッド・同年式の類似事例2（132万）とも整合。装備は標準的で大きな加減点材料はないと判断した。,135.8201857227771,133.679931640625,132.0
5,235.9,203.0,0.62,llm,統計モデル予測（189〜195万）を出発点に、同グレード・同年式の類似事例が198〜226万と高めであること、禁煙車・装備充実を加味して若干上方修正した。,195.15344726752426,188.86253356933594,210.0
5,92.0,95.0,0.62,llm,統計モデル2つが91〜95万円で一致しており、走行10.5万kmと車齢10年は類似事例より条件が悪いため、高価格帯の事例（119.8万や209万）より低めが妥当。装備が充実している点を考慮して95万円とした。,94.80153344541145,91.2476577758789,119.8
5,140.0,172.0,0.62,llm,統計モデル（152〜167万円）を出発点に、車齢8年・同グレードの近似事例（199.1万・168.3万）を考慮。走行距離5.2万kmでやや多いが装備が充実しているため、やや上振れさせた。車齢3年の高価格事例は条件が異なるため重視しない。,151.9539501355753,166.62362670898438,238.0
5,207.0,215.0,0.62,llm,LightGBM/XGBoostの約213万を出発点に、事例4（車齢5・3.8万km・同系グレードで193万）より新しく低走行で装備充実な点を加味して微増。ハイブリッドZの高額事例は非該当として除外。,214.00147993234137,212.57119750976562,193.4
5,153.0,146.0,0.6,llm,LightGBM/XGBoost予測の143万円を出発点とし、車齢9年・低走行4万km・ハイブリッド・ワンオーナーの加点を少し見込んだ。類似の車齢9年事例が135万円で、より新しい高価格事例は年式差が大きく参考度が低い。,143.09858961684765,142.42388916015625,177.0
5,284.8,275.0,0.6,llm,統計モデル予測(約287万)を出発点に、走行2.4万kmで同年式類似事例が236〜293万に分布し中央値268.8であることから、やや下方修正した275万とした。装備は充実しており大きな減点はない。,286.9194254253211,287.5039367675781,268.8
5,258.6,292.0,0.62,llm,統計モデル(285〜295)を出発点に、車齢2年・低走行・Zグレード・充実装備という上振れ要因を考慮し、類似のZグレード事例(275〜300)の上位寄りで判断した。,285.34921305425996,294.5201110839844,275.9
5,145.1,202.0,0.63,llm,LightGBM/XGBoostがともに約203万円で一致し、類似事例（172〜230万円）の範囲内。装備充実・修復歴なし・保証付でハイブリッドのため、モデル予測をほぼ採用した。,202.98172710701095,203.70933532714844,177.4
5,74.7,76.0,0.6,llm,LightGBM/XGBoostの約72.5万円を出発点に、装備が充実（純正ナビ・バックカメラ・電動スライド・禁煙車）で最も条件の近い事例2（同県・同グレード・75.9万円）を加味し、やや上方修正した。上位価格帯の事例はグレードGやハイブリッドで比較対象外と判断。,72.50038143013481,72.7389907836914,103.9
5,274.6,289.0,0.72,llm,統計モデル2つが約291万で一致しており出発点とした。類似事例は290〜300万台が中心だが、査定対象は走行3.4万kmとやや多く装備も2点と少ないため、わずかに下方修正した。,290.63153804765295,291.7249755859375,296.2
5,165.7,163.0,0.66,llm,LightGBM/XGBoostの161〜163を出発点とし、車齢8年・5万km・非HVという条件は類似事例1（165.8）と2（143.7）の中間帯に相当。全周囲カメラ等の装備はやや加点だが、上位事例はHVや新しい車のため参考度が低い。,161.211781657171,163.42820739746094,180.8
5,119.0,128.0,0.45,llm,"統計モデル(137〜139万)を出発点にしつつ、同年式・類似事例が105〜110万台に集中する点を考慮して下方修正。低走行23,000kmと福祉車両(ウェルキャブ)の希少性を加味し中間値とした。",139.2872000769361,137.3079376220703,109.9
5,255.3,253.0,0.63,llm,統計モデル(254〜257万)を基準に、車齢3年・Zグレード・低走行という近い事例2(279.9万、ただしHV)を考慮しつつ、非ハイブリッドである点を若干減点した。,254.11990953957581,257.1595458984375,200.3
5,256.2,212.0,0.6,llm,"LightGBMとXGBoostの中間を基準に、装備が充実（10.5型ナビ・パノラミックビュー・ACC等）である一方、走行距離61,000kmが類似事例より多い点を減点要因として調整した。",206.74007933066355,219.1063995361328,225.4
5,271.4,286.0,0.6,llm,統計モデル（285〜289）を起点に、最類似事例（Z・同走行距離で287.1万）が一致。E-Four 4WD上級装備を考慮し286万とした。,285.10076256219446,289.1732177734375,259.8
5,140.8,133.0,0.62,llm,LightGBM/XGBoostの131〜134万を出発点とし、最類似事例158万は1年新しく低走行のため上振れ要因、他事例は129万前後で整合。よって予測値付近の133万とした。,131.80302538177637,133.7006378173828,129.0
5,108.0,132.0,0.5,llm,統計モデル(110〜116万)を出発点にしつつ、類似事例はいずれも走行距離が短く保証付きで148万以上と高め。本件は11.2万kmと過走行・保証なしのため下振れ要因を考慮し、両者の中間やや下の水準とした。,110.51055178811768,115.64888763427734,164.0
5,109.0,112.0,0.5,llm,統計モデル(90〜99万)より類似事例は115〜153万と高め。非ハイブリッドで車検残1ヶ月ながら装備充実・低走行のため、両者の間で類似事例寄りの112万と判断。,90.42924670115295,98.6018295288086,133.0
5,128.0,126.0,0.7,llm,修復歴ありのため、同条件で修復歴ありの事例4(120万円)が最も近く、LightGBM/XGBoost予測(123〜129万円)とも整合する。走行距離がやや少ない点をわずかに上乗せした。,123.39573777885875,129.02276611328125,156.6
5,126.0,125.0,0.5,llm,統計モデル（132〜134万円）を出発点とし、車齢10年と類似事例のうち年式が近い事例1（117万円）・事例4（71万円）が下方向を示すため、やや低めに調整した。,134.05700026645314,132.37429809570312,149.8
5,184.8,165.0,0.5,llm,統計モデル（185〜188万円）を出発点にしつつ、類似事例が48〜155万円と低めで装備も充実している点を考慮し、やや下方修正した。査定対象は車齢7年・低走行・修復歴なしで有利だが装備は少ない。,187.7139931631147,184.52206420898438,117.8
5,157.0,165.0,0.6,llm,統計モデル2種と近傍中央値がいずれも165前後で一致し、同グレード類似事例（155〜169万円）も整合的。走行距離が短い一方で装備記載が少ないため、ほぼモデル予測どおりとした。,164.93773531225287,166.1139373779297,166.0
5,121.0,112.0,0.6,llm,統計モデル予測（約118万円）を出発点に、低走行（1.9万km）は加点材料だが修復歴ありが明確な減点要因のため、類似事例中位帯（113〜115万円）よりやや低めに設定した。,118.86133936295,118.46819305419922,113.4
5,275.0,250.0,0.55,llm,統計モデル予測(246〜261)を出発点に、類似事例はいずれも上位グレードZで250〜288万円だが、査定対象はGグレード・装備記載なしのため中央値よりやや低めに設定した。,245.9922973632054,260.6563415527344,256.8
5,124.9,143.0,0.5,llm,統計モデル(LGBM147/XGB168)を出発点に、走行7.9万km・車齢6年・非ハイブリッドという条件が近い事例2(103.8)・事例3(109)の低さを考慮して下振れ方向に調整した。4WD装備は加点要素。,146.9234456036341,167.98191833496094,186.5
5,209.0,222.0,0.6,llm,"統計モデル2つ（222・228万円）を出発点とし、ハイブリッド・低走行28,000km・装備充実（100V電源、両側PSD等）で高めの水準が妥当。類似事例では同車齢HVのZが257万円、非HV事例が190万円前後で、その中間に収まる222万円とした。",222.1069483016643,227.92344665527344,187.0
5,97.8,112.0,0.55,llm,LightGBM・XGBoostの予測(110〜119)を出発点とし、修復歴あり・保証なし・車検整備無のマイナス要因を重視。福祉車両の同グレード事例(97.8万、車齢10年)より新しい点を加味して微増とした。,110.02724488731158,118.5091781616211,149.0
5,44.0,89.0,0.42,llm,統計モデルがLightGBM57とXGBoost95で大きく食い違うため、類似事例（55〜128、中央値112）を加味して中間よりやや上を採用。アウトドアカスタム＋マッドタイヤの付加価値はあるが装備数は少なめ。,57.376825467875825,94.91313171386719,112.0
5,229.0,248.0,0.6,llm,統計モデル予測(237〜245)を出発点とし、上位類似事例はハイブリッドZで高値のため直接は適用しにくいが、Zグレード・低走行・装備充実を加味してやや上振れさせた。,237.53328249435816,245.2564239501953,274.8
5,93.8,115.0,0.45,llm,LightGBM/XGBoost(125〜132万)を出発点としつつ、類似事例の多くが80〜110万台で走行6.2万km・HV・保証付を勘案し、やや下方修正した値とした。,131.92883268069386,125.04006958007812,87.1
5,235.0,268.0,0.45,llm,類似事例（アルファード/ノア系Zの300万前後）とGBM予測235万の中間を取った。PHV・4WD・モデリスタで上振れ要因があるが、修復歴あり・保証なしが大きな減点となるため類似事例より下に設定した。,235.88024304928237,235.02780151367188,305.0
5,46.0,78.0,0.45,llm,LightGBM(71)とXGBoost(60)を出発点にしつつ、最も類似する大阪の同グレード事例(90万・車齢17年5万km)を重視。走行距離が少なくドラレコ・カメラ等の装備も加点だが、車齢18年のため中間の78万とした。,71.33693472137327,59.51484680175781,90.0
5,222.0,219.0,0.6,llm,LightGBM・XGBoostがほぼ217〜219で一致し、同条件の事例2（217.1）と整合的。装備は充実だがハイブリッドでなくグレードGのため、上振れ事例（286）は重視せず微調整に留めた。,217.11436414071858,218.7238311767578,231.8
5,168.0,178.0,0.6,llm,統計モデル2つが177〜180で一致し、グレードXは類似事例のG系より下位のため、上位グレードの高価格事例（195〜216）は割り引いた。非ハイブリッドで同県の事例178とも整合する。,177.18469971233185,179.68209838867188,195.0
5,79.0,103.0,0.55,llm,統計モデル（LGBM81・XGB110）を出発点に、類似事例は車齢が若く保証付き・上位Gグレードで割高なため、走行10万km・無保証・片側パワースライドのXグレードである対象は下方修正。事例4（99万円）に近い水準と判断した。,81.3969240461246,109.90986633300781,132.3
5,308.0,300.0,0.6,llm,統計モデル（LightGBM 312、XGBoost 301）を出発点とし、同一県・同一グレードZの類似事例286万円に加えハイブリッド分と低走行を上乗せして300万円と判断した。,312.4329865415268,300.86517333984375,249.0
5,284.8,281.0,0.62,llm,統計モデル273〜279を出発点に、走行8千kmと低走行・保証付・車検整備付で、ほぼ同条件の事例5(283)が近いため、やや上振れさせて281万円とした。,272.769195289349,278.5209655761719,283.0
5,85.8,72.0,0.6,llm,LightGBM68・XGBoost76を出発点とし、走行14万kmと車齢11年の条件が近い事例3(64.2万)・事例5(81.5万)の価格帯とも整合するため72万円とした。高価格の類似事例は低走行・新しい車で参考度が低い。,68.16544992404499,75.74166870117188,110.0
5,314.0,288.0,0.62,llm,LightGBM/XGBoostの約300万を出発点としつつ、条件が酷似する類似事例（283・285・275万）がやや低いため、その中間に寄せて288万と判断した。,305.39968564475606,298.5767822265625,275.0
5,303.0,285.0,0.5,llm,統計モデル(254〜315)を出発点に、車齢3年・低走行・ハイブリッドZの上級グレードでウェルキャブ（福祉車両）という特殊装備を加味し、類似事例(226〜235の非HV同年式)より上振れと判断した。,254.00111827496912,314.9227294921875,198.0
5,187.0,168.0,0.5,llm,"統計モデル（155〜164万）を出発点に、同年式・同グレードの類似事例が126〜150万である一方、走行5,000kmと極端に少なく福祉車両（車いす仕様）という特殊装備があるため、やや上振れさせた。",164.39180582627534,155.7573699951172,149.8
5,165.0,158.5,0.6,llm,統計モデル(159〜161)を出発点に、最類似の同グレード・同車齢事例163.6が走行距離で有利な点を考慮しやや下げた。,158.988274823441,160.86837768554688,163.6
