fold,実際,機能B,confidence,由来,理由,LightGBM,XGBoost,近傍5件の中央値,参考: LightGBM+文字TF-IDF
3,3795.0,4600.0,0.6,llm,"統計モデル予測（4,300〜4,900）と類似事例中央値4,500が概ね一致するため、その中間帯を採用。like new・V6という上振れ要因を少し加味した。",4944.684178645307,4305.81689453125,4500.0,3958.431908675313
3,6500.0,8500.0,0.6,llm,統計モデル予測(7.8k〜8.0k)を起点に、類似事例が8k〜10k中心で、状態excellent・4WDというプラス要因を考慮し僅かに上振れさせた。,7756.148498954122,8025.01904296875,8997.0,7763.308593137406
3,29995.0,27500.0,0.42,llm,GBM系は40k超を示すが、類似事例5件は17k〜25kに集中しており、類似度も非常に高い。ディーゼル・4wd・excellentの加点を考慮して類似事例上限をやや上回る27.5k付近とした。,40399.81205599959,40551.234375,23500.0,25326.809573514325
3,9000.0,10100.0,0.66,llm,"統計モデル(約10,000〜10,500)を出発点とし、類似事例が8,450〜12,000に分布することを確認。査定対象は2WD(rwd)で4WD事例よりやや不利なため、中央値をやや下回る水準に設定した。",10126.573661263481,9940.33203125,10500.0,9436.319157417785
3,7995.0,7600.0,0.62,llm,"統計モデル2つが7,500〜7,800で一致し、走行距離18万マイル超・good状態という条件は類似事例の低価格帯（5,250〜6,500）に近い一方、clean名義である点を上乗せ材料として評価した。",7761.346461238941,7519.681640625,8900.0,6977.112765999223
3,3500.0,6400.0,0.6,llm,"統計モデル予測（約6,500〜6,800）を出発点とし、類似事例が5,275〜7,990に分布（1,950は外れ値）することから、やや下方に調整した値とした。",6764.050415720532,6478.271484375,5999.0,5887.717163573667
3,12950.0,11800.0,0.5,llm,統計モデル（14.5k〜15k）と類似事例（6.3k〜11k、CA州事例は約11k）の中間を採用。走行距離が多く状態不明のため、モデル予測よりやや下方に調整した。,14560.683065048217,15029.892578125,10890.0,11378.596498593191
3,80000.0,70000.0,0.5,llm,統計モデルは76-78kだが、類似事例は50k〜82kと幅広く中央値は約62k。低走行のディーゼルF-250として両者の中間やや上を採用した。,76458.74820403427,77783.8515625,61992.0,69848.25885246147
3,34995.0,33500.0,0.55,llm,LightGBM/XGBoostは3.5万〜3.8万を示すが、類似する4シリーズ実績は2.7万〜3.0万台に集中。査定対象は1年若くxDrive・excellentのため類似事例より上乗せし、モデル予測をやや下方修正した水準とした。,35374.33686137762,37892.8203125,26980.0,36054.4072752816
3,34800.0,32800.0,0.6,llm,"統計モデル予測（約31,000）を出発点に、類似事例が27,000〜38,000で中央値約35,000と高めであること、対象が状態excellentである点を加味して若干上振れさせた。",31100.199975389423,30915.880859375,34995.0,33124.5656704232
3,22650.0,23500.0,0.6,llm,"統計モデルは約26,500だが、同年代・同走行距離の類似事例（15,480〜20,495）はより低い。4WDのZ71で状態excellentという加点を考慮し、両者の中間やや上の23,500とした。",26703.529223543042,26216.6484375,20495.0,24301.790860228626
3,12950.0,14500.0,0.55,llm,"統計モデル（LGBM16.3k/XGB15.4k）を出発点とし、車齢9年・10万マイル超という条件が近い同車種GLK350の事例（12,685）や8年10万マイル級の13,800を重視して、やや下方に調整した。",16328.938212491496,15381.794921875,19598.0,13985.646572065692
3,7900.0,6600.0,0.65,llm,"統計モデル(6.5k〜7.5k)を出発点に、類似事例が4.5k〜7.0kに分布する点を踏まえ中間帯に置いた。V6・4WD・excellentは加点要素とみて6,600ドルとした。",7509.636043483634,6562.84814453125,5995.0,7662.882475508491
3,79500.0,44500.0,0.6,llm,統計モデルは48-49千ドルだが、類似事例は37.5千〜45.7千に集中しており、特に同じ4wd・pickupの事例が44.4千・45.7千。両者の中間やや類似事例寄りを採用した。,49245.57343442811,48001.91796875,41000.0,49576.454200831045
3,48500.0,39000.0,0.4,llm,"類似事例（Corvette、clean title）は48,000〜72,000だが、査定対象はrebuilt名義で大幅減価となるため、モデル予測値32,000台と類似事例中央値の間を取った。Z06という上位グレードである点は上方修正要因。",32155.777368894804,32632.822265625,48995.0,42665.09221997098
3,36955.0,44000.0,0.5,llm,統計モデル(約39-41千ドル)を出発点に、類似事例の中央値が48.8千ドルと高めであることを加味して中間的な水準とした。ただしガソリン車でディーゼルの高額事例より安くなる可能性を考慮し44千ドルとした。,41215.85184375328,39248.51171875,48800.0,44875.2592097971
3,8297.0,8000.0,0.45,llm,"統計モデルは11,000ドル前後を示すが、類似事例は2,100〜8,995ドルと低め。状態不明でrwd・12年落ちという点を考慮し、モデル予測をやや下方修正した8,000ドルとした。",11027.843170700327,11627.1162109375,5995.0,7328.388244216302
3,9990.0,13000.0,0.6,llm,"統計モデル予測(12.1k〜14.0k)を出発点に、車齢6年・同一グレードの類似事例1・2（13,995/12,950）が近いことを重視。走行距離がやや多い一方でlike new状態のため中間値とした。",12131.643061454019,13994.412109375,10500.0,11400.673913001143
3,25995.0,26000.0,0.62,llm,"統計モデル（約23,000）と類似事例の価格帯（26,900〜31,900）が食い違うため、中間よりやや類似事例側を重視した。類似事例は装備情報がより明示（4WD等）で属性欠損の査定対象は若干減額とみた。",23468.315882236137,22636.076171875,27500.0,24361.052317979393
3,5495.0,5450.0,0.66,llm,"統計モデル(5,080〜5,719)を起点に、類似事例が概ね5,000〜6,000に収まることを重視。特に同州CTの近似事例が4,995と低めのため中間値としました。",5079.777847192763,5718.880859375,5900.0,4738.975294426137
3,5500.0,5600.0,0.6,llm,"LightGBM/XGBoostの予測(約5.7〜5.9千)を出発点に、excellent状態の類似事例(5,200〜6,299)を重視。低価格の外れ事例は状態不明のため軽視した。",5681.560695593165,5867.68994140625,5200.0,5287.299658007824
3,31988.0,21000.0,0.45,llm,"LightGBM(21,676)とXGBoost(19,356)、近傍中央値22,500の間を取った。類似事例は15,000〜34,000とばらつきが大きく確信度は低いが、低走行距離である点をやや加点した。",21675.97084433934,19355.90234375,22500.0,20432.520309094543
3,12080.0,14500.0,0.5,llm,"統計モデルは17.7〜19.1千ドルだが、類似5件は10.7〜18.0千ドル（中央値約12千ドル）で低め。低走行距離を評価し、両者の中間で14,500ドルとした。",17665.635564884455,19135.560546875,11995.0,15770.70631704193
3,76999.0,51000.0,0.6,llm,Raptorは通常のF150（類似事例のSTX/XLT）より大幅に高値で取引されるため、統計モデル予測48kを上回る水準を採用。低走行・2年落ちも上振れ要因。,48103.12039607954,47500.7109375,35999.0,62322.88082301108
3,2700.0,5600.0,0.6,llm,"統計モデル予測（約5,200〜5,300）を出発点に、類似事例が5,500〜8,000と幅があるため若干上振れさせた。ただし状態がfairで走行距離も多いため下位側を重視した。",5275.932559584942,5229.705078125,6700.0,5249.736343408955
3,2500.0,5200.0,0.5,llm,"類似のBajaは4,200〜8,850で中央値約6,000と一貫して高く、統計モデルの2,400〜2,700は希少車のBajaを過小評価している可能性が高い。走行19.8万マイルの多さを考慮し、中間よりやや低めの5,200USDとした。",2699.059918846981,2443.001953125,5988.0,6054.605651349748
3,8500.0,9800.0,0.6,llm,"統計モデル(11.0k〜11.7k)より類似事例の中央値(約9,000)が低く、査定対象の状態がgood(類似事例の多くはexcellent)である点を踏まえ、両者の間でやや類似事例寄りに設定した。",11714.004814057296,11013.4013671875,8977.0,10656.858695492954
3,22995.0,20800.0,0.66,llm,"統計モデル予測（約21,400〜21,900）を出発点に、査定対象が4気筒かつ状態goodで類似事例（6気筒・excellent）より装備・状態が劣る点をやや減点した。",21378.429525471412,21946.724609375,21950.0,22641.74001692385
3,8000.0,8800.0,0.62,llm,"LightGBMとXGBoostの中間（約9,000）を出発点に、走行距離6万マイルと状態excellentという有利な条件を考慮しつつ、類似事例が6,000〜9,000台に分布することから8,800ドルとした。",9664.07543507814,8406.4990234375,7997.0,7711.518156082547
3,7999.0,9800.0,0.72,llm,"統計モデル（約10,000〜10,200）を出発点に、類似事例が8,000〜11,000で中央値約9,975であることを重視。査定対象はやや車齢が高い（13年）ため、わずかに下方修正した。",10198.24903961951,10054.9140625,9975.0,8660.230386649382
3,7959.0,8700.0,0.72,llm,"統計モデル予測（8,470〜8,995）を出発点とし、ほぼ同一条件の事例2（8,995）を重視した。低めの事例は状態や気筒数が異なるため割り引いて考慮した。",8714.093456943383,8469.513671875,8995.0,7774.144400436319
3,15000.0,7300.0,0.5,llm,"統計モデル（約6,600〜6,900）を出発点に、類似事例が3,000〜12,200と幅広く中央値8,000であることを踏まえ、excellent状態・6気筒4WDを小幅プラス評価した。",6922.653582558447,6623.841796875,8000.0,10487.812014385834
3,28590.0,30500.0,0.62,llm,"統計モデル予測(31.3k〜32.6k)を出発点に、車齢1年・低走行の類似事例(30,900/28,000)を勘案してやや下方修正した。状態がgoodで装備情報が乏しい点も考慮。",31318.992706129608,32637.84765625,22590.0,27342.35315994525
3,4000.0,6800.0,0.42,llm,"統計モデルは約1.06万ドルだが、類似事例は3,000〜8,950ドルに集中。極低走行(1.48万マイル)は加点要素なので中間よりやや上の6,800ドルとした。",10830.976479666031,10619.791015625,3600.0,10789.929959780688
3,17995.0,17800.0,0.62,llm,"LightGBMとXGBoostの中間（約17,300）を出発点に、類似事例の中央値16,895前後と整合させつつ、4WD・excellentという加点要素を少し反映した。",16045.850209587024,18553.861328125,16895.0,17570.761224864495
3,29990.0,26500.0,0.6,llm,統計モデル（LGBM 26.7k / XGB 24.5k）を出発点とし、ディーゼル・メガキャブ・低走行・excellentという高値要因（類似事例4のディーゼル35kが該当）を考慮してやや上寄りに設定した。ガソリン車の類似事例は下方バイアスとみなした。,26696.34818532145,24500.05078125,19500.0,29971.620952244186
3,7500.0,9000.0,0.5,llm,"統計モデル予測（8,040〜9,567）を基点に、マニュアル+excellentは類似事例3（12,038）のようにプレミアムが付く傾向を考慮し、やや上寄りの9,000とした。",8040.314572484135,9566.8955078125,6995.0,6333.672537205725
3,52858.0,42000.0,0.6,llm,"統計モデル（LGBM約4.07万、XGB約4.22万）を出発点とし、ディーゼルの3500デナリという上位グレードで類似事例1（46,969）が高値である一方、走行距離10万マイル超が下押し要因のため中間の約4.2万ドルとした。",40662.80613699476,42169.9296875,42337.0,42756.24078376914
3,13995.0,21500.0,0.6,llm,"統計モデル（約22,400〜23,100）を出発点に、車齢・走行距離が近い類似事例（22,990、17,991）の水準を加味してやや下方修正した。年式が新しく名義もcleanのため下位事例（車齢8年やrebuilt）は重視していない。",23066.990384732755,22396.49609375,17800.0,20120.075154831247
3,11901.0,12900.0,0.72,llm,"LightGBM(12,910)と近傍中央値(12,995)がほぼ一致し、類似事例も12,295〜14,999に収まるため、その中心付近を採用。状態excellentは加点材料だが走行距離がやや多く相殺した。",12909.713897641293,11720.6435546875,12995.0,11380.407423901277
3,5999.0,7300.0,0.6,llm,"統計モデル2つと近傍中央値が7,000前後で一致し、類似事例も5,975〜9,750が中心。14,977は外れ値として軽視した。",6930.658751282553,7728.79248046875,7250.0,6496.238628895895
3,2000.0,3800.0,0.4,llm,"統計モデルは1,000〜1,800と低いが、類似事例は5,000〜8,000で乖離が大きい。状態がfairで装備情報も不明な減点を考慮し、両者の中間やや下の水準とした。",1838.4269833054395,1017.4539184570312,6500.0,3569.0218282554106
3,4495.0,4700.0,0.72,llm,"類似事例5件が2,750〜4,999に集中しており、近傍中央値4,600と整合。GBM系の8,000前後は高走行距離のFusionとしては過大と判断し、類似事例側に強く寄せた。",8109.589233380808,8017.927734375,4600.0,4209.869803073603
3,19998.0,19998.0,0.93,llm,"類似事例5件が全て同一仕様（州違いのみ、うち1件は同じSC）で実売19,998ドルと一致しているため、統計モデルの21,000ドル台よりこちらを重視した。",21641.336225006267,21052.857421875,19998.0,20915.403383771816
3,6500.0,5400.0,0.6,llm,"統計モデル予測（約6,100）を出発点に、情報欠損が多く近傍中央値4,495や類似事例（3,800〜7,900）を考慮して少し下方修正した。走行距離13.9万マイルは平均的でR/Tのプレミアムも一部見込んだ。",6109.360852794237,6080.90869140625,4495.0,5300.586997872605
3,4800.0,10500.0,0.4,llm,"統計モデルは6千台と低いが、類似事例(2500メガキャブ)は13,000〜22,000で乖離が大きい。査定対象はディーゼルでなくガソリンで走行20万マイル・状態不明のため、ガソリン事例13,000を下限側の目安に、モデル予測との中間を取った。",6682.681426114397,6311.2021484375,17700.0,12382.431683529572
3,16990.0,17200.0,0.5,llm,統計モデルは21-22千を示すが、類似事例（clean名義の事例3で約16千を含む)はいずれも12.5-16千に集中。clean名義でやや低走行という強みを加味し、両者の中間やや下寄りを採用した。,21190.344421161426,22071.193359375,14997.0,18819.281057813205
3,14995.0,13500.0,0.55,llm,統計モデル（16.0〜16.8千ドル）と類似事例の中央値（約11千ドル）が乖離しているため中間を採用。走行距離が類似事例より少なく、clean名義・excellentである点を加点した。,16782.335561557193,15985.5234375,10989.0,13825.212142409979
3,2800.0,5800.0,0.4,llm,"統計モデル(6.5〜7.1千)を出発点とし、類似事例が2,700〜7,999と大きくばらつくため中間寄りに調整。状態excellent・clean titleは上振れ要因だが走行13万マイルは下振れ要因。",6557.763029887803,7086.7626953125,3500.0,3870.248204538171
3,25500.0,31000.0,0.5,llm,統計モデル(35-37k)を出発点にしつつ、類似事例が20k〜36.5kと幅広く中央値付近が25k前後であるため下方修正。ディーゼル・like new・350HDのプレミアムを考慮し3.1万ドルとした。,37337.87620597173,35225.59765625,24972.0,40429.8857041807
3,17250.0,14500.0,0.55,llm,"FJクルーザーは高い残価を保ち、類似事例はすべて13,500〜18,000ドル帯に集中しているため、統計モデルの6,000ドル台は車種特性を捉え損ねていると判断。マニュアル・高走行を考慮し類似事例中央値をやや下回る水準とした。",6509.124762217373,6290.5615234375,15995.0,13999.547238351708
3,18500.0,19200.0,0.6,llm,統計モデル（LGBM 22.4k・XGB 19.9k）を出発点に、類似事例が13.5k〜22.0k（中央値約17k）に分布することを踏まえて中間値に寄せた。走行距離が短くlike newの4WDクーペである点をやや加点した。,22407.048641352263,19939.00390625,16995.0,22293.647246914108
3,10500.0,11800.0,0.6,llm,"LightGBMとXGBoostの中間かつ類似事例(9,500〜13,995)の中央付近を採用。excellent・clean titleは加点だが、走行11.1万マイルと変速機otherがやや減点材料。",11229.48647523359,13539.9755859375,10999.0,10925.811528110245
3,7690.0,6800.0,0.5,llm,"類似事例はいずれも3,500〜6,500ドル帯で、GBM系の15,000ドル超は同車種の実勢と大きく乖離しているため重視しませんでした。査定対象は車齢9年・走行6.4万マイルと類似事例より条件が良くclean titleのため、類似事例上限をやや上回る水準としました。",15771.350709027098,16426.06640625,5300.0,13162.512689570376
3,3999.0,3100.0,0.55,llm,"LightGBM/XGBoostの約2,600〜2,800を出発点とし、類似事例（2,995〜4,250）がやや高いこと、状態excellentを加味して小幅に上方修正した。ただし車齢16年・24.9万マイルと類似事例より条件が悪いため上げ幅は限定的。",2773.171601647468,2626.109375,3995.0,2449.1105153205494
3,24950.0,24000.0,0.55,llm,統計モデル（27-29千）と類似事例中央値（約20千）が食い違うため中間を採用。状態excellent・CA州・比較的新しい点を加味してやや上振れさせた。,29215.939376676946,27351.529296875,19987.0,26751.768456295948
3,5500.0,7500.0,0.45,llm,"統計モデルは約5,600〜5,800だが、類似事例（Suburban 2500系）は9,000〜13,500と高め。2500の希少性を加味しモデル予測より上振れさせ、中間の7,500とした。",5819.016153537423,5587.19189453125,9000.0,11163.228599341606
3,5995.0,7100.0,0.62,llm,"LightGBM/XGBoost/近傍中央値がいずれも約7,000ドルで一致しており、類似事例も5,500〜10,000ドルに分散するがおおむね中央付近。装備情報が不明で加点材料がないため、統計予測をほぼそのまま採用した。",7016.084802558541,6960.91943359375,6999.0,5898.353791009089
3,4750.0,5600.0,0.62,llm,"統計モデルは約6,900〜7,300だが、類似事例（3,500〜5,990）はいずれも低め。高走行距離のPriusという特性を踏まえ、両者の間でやや類似事例寄りの5,600とした。",7257.558190824212,6851.552734375,4950.0,7069.180435154733
4,23099.0,19800.0,0.68,llm,統計モデル（19.2k〜20.1k）を出発点とし、rwd事例が18.8k前後、4wd事例が20k前後であることを考慮して中間やや下の水準とした。,19176.72026153094,20105.59375,19968.0,22261.867093932513
4,41998.0,39500.0,0.6,llm,"統計モデル（LightGBM 41,469／XGBoost 38,297）を出発点とし、clean名義・低走行の類似事例1（44,999）や事例5（34,368）とも整合。近傍中央値の低さはsalvage名義事例によるもので、本件はcleanのため割り引かなかった。",41469.244644522136,38296.92578125,26999.0,42618.81689109441
4,6900.0,13500.0,0.45,llm,"統計モデル約12,800を出発点に、類似事例が8千〜21千と大きく散らばるため中央値13,999寄りへ小幅上振れ。状態不明でディーゼル4WDのプレミアムはあるが、走行16.6万マイルで抑制した。",12798.90664909688,12849.197265625,13999.0,12464.321854867505
4,5900.0,6900.0,0.55,llm,"統計モデル予測(5,600〜6,300)を出発点に、類似事例の中央値7,000〜7,500をやや加味して調整した。走行距離が多めでサイズ・ボディ情報が欠けるため上振れは抑えた。",5589.5687505754495,6311.43115234375,7495.0,5998.50637074185
4,17495.0,15200.0,0.6,llm,"統計モデル予測（約13,900〜14,700）を出発点に、類似度の高いGLクラス事例が15,000前後で揃っているため、やや上方修正した。23,874の事例は車齢が若く外れ値とみなした。",14702.51814868831,13902.2822265625,15777.0,15240.13441159925
4,15000.0,13800.0,0.55,llm,"LightGBMとXGBoostの中間（約13,800）を基準とし、類似事例が9,800〜22,900と広く散らばる中で中央値12,500付近が中心。状態が like new である点をわずかに上乗せした。",12884.85492172221,14688.3486328125,12500.0,12217.437103435212
4,8400.0,9200.0,0.72,llm,"類似事例が7,900〜10,800に集中し近傍中央値8,599と整合するため、過大なLightGBM/XGBoost予測より事例側を重視。excellent状態を考慮し9,200とした。",15980.169355753844,13575.826171875,8599.0,13528.59437927963
4,8950.0,6200.0,0.6,llm,"類似事例は3,600〜5,500に集中するが、査定対象は走行64,500マイルと少なくlike new状態なので上振れを見込み、統計モデル（8.5k〜11.4k）と類似事例の中間よりやや低めの6,200ドルとした。",8520.85955312994,11426.3427734375,4999.0,9046.032069387935
4,10999.0,11000.0,0.6,llm,"統計モデル(約11.4千)を出発点に、類似事例が5千〜14千と幅広く中央値は約9.8千〜11千のため、やや下方修正して11,000ドルとした。",11365.402614469203,11528.765625,9800.0,12069.097802704335
4,20000.0,24000.0,0.45,llm,統計モデル（18-19k）と近傍中央値28kが食い違うため中間を採用。類似事例は17k〜37kと幅広く、走行15万マイルとやや高めなので中位やや下に設定した。,18136.279939024447,19446.408203125,28000.0,26973.046023637304
4,7500.0,3500.0,0.45,llm,"統計モデルは約6,900だが、類似事例は1,995〜5,495に集中し近傍中央値2,995と大きく食い違うため、類似事例側を重く見て中間の3,500とした。",6927.734596844609,6854.37255859375,2995.0,6880.688600743897
4,4950.0,4900.0,0.6,llm,"LightGBM/XGBoostの約4,650〜4,700を出発点に、類似事例の中央値4,995やlike new状態を加味してやや上振れさせた。事例には8,960の外れ値もあるが少数のため重視しなかった。",4682.048147316708,4652.87890625,4995.0,4883.891899973975
4,15995.0,16000.0,0.62,llm,"統計モデル（LGBM約16.0k、XGB17.3k）を出発点とし、最も条件が近い事例3（同車齢・低走行・MT・16,500）と事例4（15,000）に整合する16,000USDとした。低走行のGTデラックスでMTはプラス要素だが、走行距離がやや多い点で上振れは抑えた。",15965.266792087392,17333.015625,15000.0,16469.0437898292
4,14995.0,11500.0,0.5,llm,LightGBM/XGBoostの1.06〜1.10万を出発点に、最類似の2件が1.28〜1.30万と高めであることを考慮して若干上方修正。ただし低価格事例も混在しばらつきが大きい。,11024.674243661888,10607.7158203125,12800.0,10586.664919245763
4,5500.0,6200.0,0.5,llm,LightGBM/XGBoostは約5千ドルと低めだが、類似事例（clean名義の同型車）は7千〜8千ドル台が多く、excellent状態も加点材料。両者の中間やや上を採用した。,4862.024266234463,5377.54443359375,7950.0,5322.848952621014
4,44950.0,44500.0,0.6,llm,"LightGBM/XGBoostの予測(約43-44.5k)を出発点とし、類似の3500HDディーゼル4WD事例が37k〜56kに分布し中央値46.5kであることを踏まえ、走行距離がやや多い点を割り引いて44,500ドルとした。",43054.790925538684,44575.71875,46495.0,46286.81075057075
4,14995.0,15800.0,0.6,llm,"統計モデル予測(14,000〜15,000)を出発点に、類似事例が概ね17,000〜20,000と高めであることを踏まえ小幅に上方修正。ただし状態はgood(類似事例はexcellent中心)なため大きくは上げなかった。",15042.432698007278,14055.5595703125,17950.0,15962.167081931231
4,3499.0,1900.0,0.62,llm,"類似事例は1,000〜2,500に集中し近傍中央値1,500と整合するため、統計モデルの3,400〜4,400は高すぎと判断。excellent表記と4WDを加味して やや上振れの1,900とした。",4447.935381395545,3402.239501953125,1500.0,4290.042599437158
4,11500.0,11500.0,0.45,llm,"統計モデルは15,000前後だが、同年式・同走行のTucson類似事例は概ね10,000〜12,000で、車齢10年のコンパクトSUVとしては高すぎると判断。like new表記と4WDを加味して類似事例の上端寄りに設定した。",15574.784946029346,15059.92578125,10995.0,16187.003028358358
4,19988.0,20500.0,0.5,llm,モデル予測（25.5k〜27.2k）と類似事例（13k〜18k）が乖離しているため中間を採用。査定対象はV8・4WDで走行距離が類似事例より少ないぶん、類似事例の上限より高めに置いた。,25514.895768521714,27206.607421875,16999.0,23300.979017063084
4,17495.0,15200.0,0.6,llm,"モデル予測（約18,000〜18,800）と類似事例（11,900〜17,000、中央値12,000）の中間を取り、excellent・4WD・高走行距離を加味して15,000前後と判断した。",18818.500446308546,18075.126953125,12000.0,15119.875384263389
4,12695.0,12800.0,0.72,llm,"統計モデル（約11,900〜12,200）を出発点に、類似Prius事例が12,500〜14,988と幾分高めで、状態excellentも加味して若干上振れさせた。",12155.486876838142,11898.5302734375,12995.0,12819.939219574713
4,26590.0,25900.0,0.72,llm,"同型式・同年式の類似事例が24,000〜25,000ドル帯に集中しているため、統計モデル(29,000〜30,000)よりも類似事例側を重く見て若干上方に調整した。ハイブリッド(燃料other)で走行距離がやや少ない点をプラス評価。",30260.562414092674,28927.501953125,24990.0,29194.764926819254
4,7000.0,4300.0,0.5,llm,"統計モデル予測（3,750〜4,260）を軸に、同州CAの類似事例4,000と like new 状態を若干上乗せして評価。類似事例の価格帯が2,200〜8,197と広く確信度は中程度。",4258.169400784026,3752.64892578125,4000.0,4054.2574494801374
4,11850.0,15000.0,0.55,llm,類似事例は全てclean titleで20k前後だが、査定対象はrebuilt titleのため大幅減価が妥当。LightGBM/XGBoostの14.4k〜15.7kがこれを反映しているとみて、その中間を採用した。,14381.82060709195,15685.1044921875,20689.0,13193.076263972936
4,1500.0,3600.0,0.5,llm,"LightGBM/XGBoostの約3,100〜3,200を出発点としつつ、類似度の高い同型リーガル（4,300、2,700、4,925）の価格帯を考慮して中間の3,600とした。",3104.654343644054,3199.66845703125,4925.0,3439.2783331309483
4,25995.0,25500.0,0.6,llm,"統計モデル予測（24.7k〜26.0k）を出発点とし、FWDで4WDより不利な点を考慮。最も近いFWD事例が25,995だったため、その付近に設定した。",24716.671727286957,25992.875,25995.0,26547.714186519144
4,14500.0,15200.0,0.62,llm,統計モデル予測(13.7〜14.2k)を出発点に、clean/excellent/4wd/V8の類似事例が16〜20kと高めなため若干上方修正した。salvage事例は除外。,14172.084291126248,13716.4443359375,15995.0,12778.336126254848
4,1000.0,3900.0,0.6,llm,"統計モデル予測（約3,800〜4,400）を出発点とし、類似事例が4,000〜5,000に集まる点を考慮したが、対象は状態がfairで走行23万マイルと類似事例より劣るため下寄りに設定した。",3837.110456876651,4381.083984375,4500.0,3559.931407176247
4,15800.0,13200.0,0.55,llm,"LightGBM/XGBoostの13,000〜13,700を出発点とし、類似事例が9,000〜16,000と幅広いため中心付近を採用。車齢5年と若い一方で走行距離16万マイルと多い点を相殺した。",13073.138211160425,13677.1796875,9800.0,19509.113411626302
4,4999.0,4900.0,0.5,llm,"統計モデル(3,800〜4,400)を出発点にしつつ、類似事例が3,700〜6,990と幅広く中央値5,904であるため、やや上方に調整した。状態goodで4気筒fwdという点は上位事例に近い。",4443.855262080272,3825.701904296875,5904.0,4656.970794388995
4,19500.0,9500.0,0.5,llm,"統計モデル（11,000前後）を出発点に、13年落ちという車齢を重視し類似事例（6,750〜12,981、中央値8,300前後）へ寄せた。走行距離が44千マイルと少ない点はプラス評価した。",11531.69186653708,10859.591796875,8300.0,10929.519970494282
4,33000.0,32500.0,0.63,llm,"LightGBM約31,000と近傍中央値32,680を軸に、同州・同車齢の類似事例1（35,300）や事例2（32,680）が上方を支持するため、やや高めの32,500とした。",30995.351158462996,27918.890625,32680.0,32329.933516960424
4,22000.0,19000.0,0.6,llm,"統計モデル2件（18.5k〜19.4k）を出発点とし、車齢2年・低走行・like newの好条件を評価する一方、lien名義がやや減点。類似の新しい個体（22,000、16,995）の中間に収まる水準とした。",18462.267646321587,19371.283203125,16590.0,20175.785112414313
4,7999.0,5900.0,0.62,llm,"統計モデル予測(約5,100〜5,300)を出発点にしつつ、類似度の高い同型fusion selの成約が5,800〜6,900と一段高いため、状態goodである点を考慮して中間の約5,900と判断した。",5314.963398323173,5085.68505859375,6495.0,6726.900570719789
4,5499.0,5400.0,0.66,llm,"統計モデル（5,263〜5,820）を出発点に、類似事例が4,000〜6,000に分布する点を加味した。走行距離やや多めだが状態excellentで同州の類似例が約6,000のため中間値とした。",5262.832604413438,5820.3017578125,4998.0,4522.187286157214
4,3500.0,4500.0,0.6,llm,"統計モデル（LightGBM約5,300、XGBoost約4,900）を出発点とし、走行186,000マイルと車齢10年という類似事例より明確に不利な条件を反映して下方に調整した。類似事例は走行距離が短く価格が高めのため参考程度に留めた。",5328.709022716791,4932.6044921875,7000.0,3841.2070625851047
4,20000.0,13000.0,0.45,llm,"rebuilt名義で車齢7年のため、clean名義の類似事例（約20,000〜22,000）より大幅に減価されると判断し、LightGBMとXGBoostの予測（11,600〜15,000）の中間を採用した。",15040.542901239696,11591.3056640625,21795.0,14292.468309141019
4,28000.0,25500.0,0.6,llm,"統計モデル予測（約27,400〜27,900）を出発点に、類似事例が21,000〜29,400（中心23,000前後）に集まることを考慮して下方修正。低走行・4WD・V8・excellentは加点、lien名義は減点。",27904.949070078903,27349.05859375,22500.0,25844.16280984362
4,12995.0,13600.0,0.62,llm,"統計モデル(約15,000〜15,600)より類似事例の価格帯(10,400〜14,750、中央値13,499)がやや低いため、両者の間で類似事例寄りに調整した。",15610.555260003852,14996.0205078125,13499.0,11807.963428087312
4,22995.0,20000.0,0.6,llm,統計モデル（17.4k〜18.7k）を出発点に、類似のコルベット・コンバーチブル事例（19.5k〜24.9k）が上振れしているため、やや上方修正した2万ドルとした。,17390.14480746467,18731.240234375,20500.0,27522.392529183984
4,8988.0,10200.0,0.5,llm,"統計モデル（LightGBM約1.0万、XGBoost約1.14万）を基点に、車齢30年の同世代事例（9,500〜9,995ドル）が近いことを重視。高価格帯の事例は車齢17〜19年と条件が異なるため割り引いた。",10007.678774297518,11387.0546875,12995.0,13209.142389039826
4,12495.0,11200.0,0.55,llm,"統計モデル(13.5k〜14.5k)は類似事例(7.4k〜12k)より高めのため、両者の中間で最も近い事例1(11,995、車齢5・走行14.9万・CA)を重視し、走行距離がやや多い分を減額した。",14512.559550120155,13488.2587890625,7985.0,12518.031694836127
4,46000.0,41500.0,0.62,llm,統計モデル（42.5k〜44k）を出発点に、最も近い1年落ち事例が約40kであることを考慮してやや下方に調整した。低走行・like new である点は上振れ要因。,44013.0551088369,42515.734375,36974.0,44454.394118510856
4,6500.0,5500.0,0.63,llm,"統計モデル（約5,900〜6,000）を出発点としつつ、類似事例の多くが4,800〜5,900に収まるため、やや下方修正した。状態excellent・走行距離も平均的で大きな加減点材料はない。",5935.46068183098,6016.30712890625,4995.0,5991.256592078067
4,24995.0,22500.0,0.55,llm,LightGBM/XGBoostの21-19千ドルを出発点に、類似WRX事例が19千〜32千と幅広く中央値約25千のため、やや上方修正した22.5千とした。,21305.371332978884,19129.130859375,24988.0,24065.98116651874
