fold,実際,機能B,confidence,由来,理由,LightGBM,XGBoost
5,283.8,274.0,0.72,llm,統計モデル2つが約270〜273で一致しており、これを出発点とした。類似事例も253〜283の帯にあり、走行距離33千kmと装備充実・真珠白・保証付を軽く加点した。,272.7899340882306,270.3363342285156
5,144.9,138.0,0.62,llm,統計モデル2つがほぼ一致（約142万円）で出発点とした。類似事例は車齢9〜11年で115〜121万円だが、査定対象は車齢7年と新しく高値側が妥当。ただし類似事例がやや下方に位置するため僅かに下方修正した。,141.88748205182372,141.7049560546875
5,151.8,156.0,0.55,llm,統計モデル2つ（156〜160万）を出発点とし、類似事例が128〜187万と幅広く中央値は150万台であることから概ね整合。4WD・Gクエロで装備も多い一方、走行距離はやや多いため予測レンジ下寄りの156万とした。,159.78647443977115,156.05372619628906
5,157.3,148.0,0.62,llm,LightGBMとXGBoostの中間（約149）を出発点とし、車齢8年・走行5.9万kmでハイブリッド・保証付きという条件は類似事例1（141.5）よりやや良好。装備は標準的で大きな加減点はないため約148万円とした。,147.4398386510985,150.9589385986328
5,289.0,292.0,0.85,llm,統計モデル約295万を出発点に、ほぼ同一条件の類似事例1・2（291〜293万）を重視。黒で走行やや多い点を考慮し292万とした。,295.91493856438524,294.4270935058594
5,226.0,245.0,0.66,llm,統計モデル(239〜242万円)を起点に、装備が充実した非HVのZグレード(類似事例3の242.5万円、HV版の262.2万円)を踏まえ、わずかに上振れさせた。,241.64274667675997,238.73471069335938
5,293.8,291.0,0.63,llm,統計モデルは280万円前後だが、ほぼ同条件の類似事例（低走行・ハイブリッドZ・白）が296〜315万円と高め。後席モニター等の装備も充実するため、モデル値から上方修正した。,279.54369152459225,280.8948059082031
5,305.1,308.0,0.68,llm,"統計モデル約301万を起点に、同グレードZ E-Four 4WDの類似事例が295〜334万に分布し、10.5インチDA plusやワンオーナー等の装備が充実している点を小幅にプラス評価した。走行距離48,000kmはやや多めのため上振れは抑えた。",302.58387955069674,300.8940124511719
5,268.2,286.5,0.72,llm,LightGBMとXGBoostの予測(約285〜288万円)を出発点とし、同じZグレード・ハイブリッド・保証付の類似事例1・2(285〜291万円)がこれを裏付けるため、その中間値を採用した。,284.8152227878721,288.16302490234375
5,133.8,131.0,0.63,llm,LightGBMとXGBoostの中間(125〜134)を出発点に、走行距離が少なく禁煙車・セーフティセンス等の装備が充実している点を小幅プラス評価し、131万円とした。,125.41212861193473,134.19479370117188
5,298.8,285.0,0.72,llm,統計モデル2つがほぼ286万で一致し、Zグレード・低走行の類似事例（273〜300万）とも整合。全周囲カメラでなくバックカメラ等の微差を考慮し僅かに下方修正。,286.1064243496846,286.8531188964844
5,306.8,283.5,0.72,llm,統計モデル（281〜284万）を出発点とし、類似事例が280〜293万に集中していることから微調整。両側電動スライドの記載がない点はマイナスだが低走行・保証付でほぼ同水準と判断。,284.29909788687246,280.963623046875
5,158.9,131.0,0.62,llm,統計モデル2つが130前後で一致しており出発点とした。類似事例は車齢や走行距離の条件が良いものが高値で、車齢11年・6.8万kmの本車は事例4（121.8万）に近いため、モデル予測をほぼ据え置いた。,130.0400651861646,132.98388671875
5,158.5,137.0,0.62,llm,統計モデル2つ（134〜138万）を出発点とし、走行3万kmと低走行で装備充実な点は類似事例3（9年・4.8万km・139.9万）と整合するため、やや上寄りの137万とした。,138.43339619384446,133.987548828125
5,153.2,133.0,0.62,llm,統計モデル予測（134〜136万）を出発点に、同年式ハイブリッドの類似事例（132万）や大阪の車検整備付事例を勘案し、やや控えめに133万とした。,135.8201857227771,133.679931640625
5,235.9,198.0,0.66,llm,統計モデル（189〜195万円）を出発点に、同グレード・同年式の類似事例が198〜226万円とやや高めであることを考慮し、禁煙車・充実装備も加味して微増させた。,195.15344726752426,188.86253356933594
5,92.0,95.0,0.6,llm,統計モデル予測(91〜95万円)を基準とし、走行10.5万kmと車齢10年で類似事例中でも条件が悪い一方、フルセグ・DVD・トヨタセーフティセンス等の装備がやや充実するため予測上限付近を採用。,94.80153344541145,91.2476577758789
5,140.0,167.0,0.6,llm,統計モデル予測(152〜167万)を出発点に、同グレード・同年式の類似事例1・2(168〜199万)がやや高いことを考慮。走行距離が5.2万kmと多めなので上限側には寄せず、XGBoost寄りの167万とした。,151.9539501355753,166.62362670898438
5,207.0,216.0,0.65,llm,統計モデル2つが212〜214で一致しており出発点とした。類似事例で最も近い同系グレード（車齢5・38千km・193.4万）より新しく低走行、装備も充実するため若干上振れさせた。,214.00147993234137,212.57119750976562
5,153.0,145.0,0.66,llm,統計モデル2つが約142〜143万で一致しており、車齢9年・低走行の同グレード事例（135万）とも整合的。ハイブリッドかつワンオーナー・低走行という加点要素を少し反映して145万とした。,143.09858961684765,142.42388916015625
5,284.8,275.0,0.55,llm,統計モデル約287万を出発点にしつつ、車齢3年・2.4万km帯の類似事例が236〜269万と低めのため、やや下方修正した。装備は充実している点を考慮。,286.9194254253211,287.5039367675781
5,258.6,292.0,0.66,llm,統計モデル予測(285〜295)を出発点に、車齢2年・低走行・Zグレード・上級装備が揃う点を評価し、同等装備のZ事例(285〜300)と整合する水準とした。,285.34921305425996,294.5201110839844
5,145.1,205.0,0.62,llm,統計モデル約203万円を基準に、装備が充実（全方位カメラ・ドラレコ等12点）で修復歴なし・保証付である点をわずかに加点。類似事例は172〜230万円と幅があり中央付近に収まる。,202.98172710701095,203.70933532714844
5,74.7,76.0,0.6,llm,統計モデル約72.5万円を出発点に、装備が充実（純正ナビ・フルセグ・電動スライド・禁煙車）で最も条件の近い事例2（千葉県・同グレードX・75.9万円）を重視し、やや上振れさせた。,72.50038143013481,72.7389907836914
5,274.6,290.0,0.72,llm,LightGBM/XGBoostがほぼ一致して約291万円で、類似のZ・HV事例も273〜302万円と整合的。走行3.4万kmと装備数の少なさがややマイナスのため予測値どおり290万円とした。,290.63153804765295,291.7249755859375
5,165.7,163.0,0.72,llm,統計モデル2つが161〜163で一致し、車齢・走行距離が近い非HV類似事例（143.7〜165.8）の範囲内。全周囲カメラ・9型ナビ・禁煙車など装備はやや充実のため上寄りに設定した。,161.211781657171,163.42820739746094
5,119.0,133.0,0.5,llm,統計モデル予測（137〜139万円）を出発点とし、低走行・修復歴なし・車検整備付は加点材料だが、類似事例の多くが105〜110万円台であることを踏まえ、やや下方に調整した。福祉車両（車いす仕様）は需要が限定的な点も考慮。,139.2872000769361,137.3079376220703
5,255.3,258.0,0.7,llm,統計モデル予測(254〜257)を出発点とし、車齢3年・低走行・Zグレード・10インチナビ等の充実装備で最類似の事例2(279.9)がやや上にあることから、わずかに上振れさせた。,254.11990953957581,257.1595458984375
5,256.2,213.0,0.6,llm,統計モデル2つ（206.7と219.1）の中間を出発点とし、走行距離が類似事例より多い一方で装備は充実しているため相殺と判断した。,206.74007933066355,219.1063995361328
5,271.4,287.0,0.63,llm,統計モデル2つ（285〜289万）を起点とし、最類似事例（Z・同年式・同程度走行で287.1万）が一致するため。E-Four 4WD装備の上乗せは類似事例のばらつき内に収めた。,285.10076256219446,289.1732177734375
5,140.8,135.0,0.6,llm,統計モデル予測(132〜134万円)を出発点とし、極めて類似した事例1(158万円、1年新しく低走行)がやや上振れを示すため微増補正した。,131.80302538177637,133.7006378173828
5,108.0,128.0,0.5,llm,統計モデル（110〜116万）を出発点としつつ、類似事例（148〜224万）が同グレードで走行距離が短く保証付きである点を考慮し、走行11.2万km・保証なしの減額を織り込んで統計値をやや上方修正した。,110.51055178811768,115.64888763427734
5,109.0,108.0,0.5,llm,統計モデル予測(90〜99万円)を出発点としつつ、類似事例が115〜153万円と軒並み高く、査定対象も装備充実(TSS・前後ドラレコ・両側パワスラ)で低走行のため、やや上方に補正した。,90.42924670115295,98.6018295288086
5,128.0,126.0,0.62,llm,統計モデル2つの平均(約126万円)を軸にし、修復歴ありの類似事例4(120万円)がほぼ同条件で整合するため。修復歴なしの事例は140〜180万円と高いが、修復歴の減価分を差し引くと妥当。,123.39573777885875,129.02276611328125
5,126.0,128.0,0.55,llm,統計モデル（132〜134万円）を出発点に、車齢10年で近い事例1（9年・117万円）がやや下であることを考慮し、保証付・装備充実分を加味してわずかに下方修正した。,134.05700026645314,132.37429809570312
5,184.8,170.0,0.45,llm,統計モデル（185〜188万円）を出発点にしつつ、類似事例は車齢が高く価格帯100〜155万円と低いため、やや下方修正した。査定対象は低走行・修復歴なし・保証付きで有利だが装備は少ない。,187.7139931631147,184.52206420898438
5,157.0,166.0,0.62,llm,"統計モデル2つが165前後で一致し、同グレード・同年式の類似事例(166,169,155)もその帯に収まるため。走行距離が少なめな点をやや加点した。",164.93773531225287,166.1139373779297
5,121.0,115.0,0.6,llm,統計モデル予測（約118万円）を出発点とし、走行距離1.9万kmと充実装備は加点材料だが、修復歴ありが大きな減点となるため若干下げた値とした。類似事例の中心帯（113〜115万円）とも整合する。,118.86133936295,118.46819305419922
5,275.0,253.0,0.55,llm,統計モデル予測(246〜261)を軸に、類似事例(238〜288、中位250前後)を参考。査定対象はGグレードで上位Zより装備が劣るため、中央よりやや低めに設定。,245.9922973632054,260.6563415527344
5,124.9,150.0,0.5,llm,統計モデル2つの中間(147〜168)を起点に、走行距離7.9万kmと車齢6年、非ハイブリッドのXグレードという点を考慮し、やや低めのLightGBM寄りに調整した。類似事例も同条件帯は100〜190万と幅があるため中庸に置いた。,146.9234456036341,167.98191833496094
5,209.0,225.0,0.6,llm,統計モデル2つ(222・228)を出発点とし、低走行・ハイブリッド・装備充実(100V電源、両側PSD、寒冷地)を考慮。類似事例は非HVや高年式で価格幅が広く、上位事例257万との中間として225万とした。,222.1069483016643,227.92344665527344
5,97.8,115.0,0.55,llm,統計モデル2つ(110/118.5)の中間を基準とし、修復歴あり・保証なしのマイナスと、福祉車両スローパー・比較的新しい車齢6年のプラスが相殺すると判断。類似事例の中では同型福祉車両(97.8万、車齢10年)より新しい点を加味した。,110.02724488731158,118.5091781616211
5,44.0,78.0,0.4,llm,LightGBM(57)とXGBoost(95)が食い違うため中間を取り、類似事例が55〜128と幅広いことを考慮。アウトドアカスタム＋マッドタイヤの付加価値はあるが装備は少なめなので中位に設定した。,57.376825467875825,94.91313171386719
5,229.0,243.0,0.62,llm,統計モデル2件（237〜245万）を起点に、類似事例のうち高価格帯はハイブリッド車が中心で非HVの本車には直接適用しにくい一方、Zグレード・低走行・装備充実（TSS/BSM/両パワスラ等）を加味し、やや上寄りの243万とした。,237.53328249435816,245.2564239501953
5,93.8,124.0,0.45,llm,統計モデル（125〜132万）を出発点に、類似事例が81〜175万と広くばらつく点を考慮。ハイブリッド・保証・装備は充実だが、先進安全装備（セーフティセンス）記載がなく走行6.2万kmのため、やや下寄りに調整した。,131.92883268069386,125.04006958007812
5,235.0,268.0,0.42,llm,統計モデルは約235万だが、類似事例（アルファード/ノアZ系PHV相当）は300万前後で一貫して高い。PHV・4WD・モデリスタ装備は加点、修復歴あり・保証なしは大きな減点のため、両者の中間よりやや統計側に寄せた。,235.88024304928237,235.02780151367188
5,46.0,72.0,0.45,llm,統計モデル（59〜71万円）を出発点に、車齢18年ながら走行5.1万kmと低走行、保証付・ドラレコ前後カメラ等の装備、類似の同グレード事例（17年落ち90万円）を考慮し、やや上寄りに設定した。,71.33693472137327,59.51484680175781
5,222.0,219.0,0.63,llm,統計モデル2つが217〜219で一致しており出発点とした。類似事例は非ハイブリッドの同等車が217.1で整合的、装備も標準的なため微増に留めた。,217.11436414071858,218.7238311767578
5,168.0,180.0,0.6,llm,統計モデルの177〜180万円を軸に、類似事例はG系上位グレードが多く高めだが、査定対象はベースグレードXのため大きな上振れは見込まず、178万円前後の同県事例と整合させた。,177.18469971233185,179.68209838867188
5,79.0,100.0,0.55,llm,統計モデル2つの中間(81〜110)を出発点とし、類似事例は保証付き・低走行・上位グレードGが多く価格が高めなため、本車はXグレード・11年・10万km・保証なしで下振れ要因が多い。事例4(99万)が最も条件的に近い。,81.3969240461246,109.90986633300781
5,308.0,300.0,0.55,llm,統計モデル予測(301〜312)を出発点とし、類似事例のZグレード沖縄県2件が286万円である点を加味して若干下げた。ハイブリッド分の上乗せも考慮した。,312.4329865415268,300.86517333984375
5,284.8,281.0,0.6,llm,統計モデル273〜279を起点に、同年式・低走行・保証付・東京の類似事例（283、294.8など）がやや高めであることを踏まえ、わずかに上方修正した。,272.769195289349,278.5209655761719
5,85.8,70.0,0.62,llm,統計モデル（68〜76万）を出発点とし、車齢11年・14万kmの多走行を考慮。類似事例で条件の近い事例3（64.2万）や事例5（81.5万）の範囲に収まる70万とした。,68.16544992404499,75.74166870117188
5,314.0,290.0,0.6,llm,統計モデル（298〜305万円）を出発点としつつ、類似事例の成約価格が253〜285万円に集中しているため、やや下方に調整した。,305.39968564475606,298.5767822265625
5,303.0,278.0,0.5,llm,統計モデル2つの中間(254〜315)を出発点に、ハイブリッドZの上級グレードでウェルキャブ仕様・低走行という加点要素を評価。類似事例は非HVや旧年式が多く価格帯が低いため、やや下方修正した。,254.00111827496912,314.9227294921875
5,187.0,168.0,0.5,llm,"統計モデル予測(156〜164万)を基点に、低走行5,000kmと車検2年付、福祉車両（車いす仕様）の希少性を考慮し類似事例上限帯(150万前後)よりやや上乗せした。",164.39180582627534,155.7573699951172
5,165.0,159.5,0.68,llm,統計モデル2つが159〜161で一致し、最類似の同グレード・同色事例(163.6万)もほぼ同水準のため、モデル予測を軸に据えた。フリップモニター等の装備は加点材料だが走行距離がやや多く相殺した。,158.988274823441,160.86837768554688
