IDLink,Title,Headline,Source,Topic,PublishDate,SentimentTitle,SentimentHeadline,Facebook,GooglePlus,LinkedIn
92253,Obama continues tour of UK,"President Barack Obama marked the 400th anniversary of Shakespeare’s death Saturday by visiting the Globe Theatre in London for a performance of a scene from Hamlet, where the Danish prince poses the question: “To be or not to be.” Celebrations also were underway in Stratford-upon-Avon, where England’s greatest playwright died in 1616. Actors at The Globe, London’s monument to the Bard, treated ",The Gazette,obama,2016-04-23 19:31:00,0,-0.0974474303586384,1,1,0
45522,Brexit threat is 'weighing down on the economy' claims George ...,Economic growth was sharply slowed in the first three months of 2016 amid claims the EU referendum has slammed the brakes on the,Daily Mail,economy,2016-04-27 10:20:14,-0.105656308281147,0.0666252238611283,19,0,1
24709,"Microsoft's new Lumia 650 emphasizes its new business focus, but without Continuum","More and more, Microsoft seems to transitioning Windows Phone into a business-oriented device. So it’s a little odd that its new phone, the Lumia 650, appears to have launched without support for Microsoft's Continuum Display Dock. Microsoft’s Lumia 650 is decidedly a midrange to low-end phone: according to Microsoft’s specifications, it’s powered by a low-end Qualcomm Snapdragon 212, with just ",PC World,microsoft,2016-02-15 09:46:00,-0.172740874497677,-0.177604166666667,31,3,5
18140,Economic Impact,"UC Davis is a powerful economic engine for Northern California, generating $6.9 billion in annual economic activity and accounting for 69,000",UC Davis,economy,2016-01-19 21:00:22,0.0662912607362388,-0.00159316481854547,0,0,0
49904,Microsoft Corporation (MSFT) Ex-Dividend Date Scheduled for May ...,"Microsoft Corporation ( MSFT ) will begin trading ex-dividend on May 17, 2016. A cash dividend payment of $0.36 per share is scheduled to be",Nasdaq,microsoft,2016-05-16 14:21:23,0.0625,0.027277236279499,0,0,0
41397,Microsoft Trading Near 52-Week Highs: Time To Sell,Microsoft's (NASDAQ:MSFT) dominant and monopoly-like position (94% market share) in PCs at the enterprise and home is the envy of any,Seeking Alpha,microsoft,2016-04-11 16:28:22,0.209922325664756,0.0799502686333539,7,2,3
37188,"Ritlabs, SRL Achieves Microsoft Gold Application Development ...","&quot;By achieving a gold competency, partners have demonstrated the highest, most consistent capability and commitment to the latest Microsoft",PR Newswire (press release),microsoft,2016-03-28 15:41:14,0.14173667737846,-0.153729673453111,0,0,0
1863,US Economy Still on Track Even as World Growth Falters,"Robert Johnson, CFA, is the director of economic analysis with Morningstar.Roland Czerniawski is an analyst on Morningstar's markets",Morningstar.com,economy,2015-11-14 05:20:15,-0.106303351701196,0.0286769667338202,1,2,4
94439,Will a Trump Nomination Push Republicans to Confirm Obama's ...,"Many are suggesting Senate Republicans should take up Obama's nomination of Judge Merrick Garland after all, despite months of declaring",Town Hall,obama,2016-05-04 19:35:11,-0.114583333333333,-0.0936353465578037,38,0,0
98107,Bank of Palestine opens first international office,Bank of Palestine has opened a representative office at the Dubai International Financial Centre (DIFC). The bank is the first Palestinian,Global Trade Review (GTR),palestine,2016-05-24 15:40:34,0.224416405849229,0.184121344886619,1,0,2
66192,President Rivlin to Obama: Israel Has No War With Islam,"President Rivlin to Obama: Israel Has No War With Islam At the opening of their meeting, Rivlin thanked Obama for his &quot;statement sagainst",Haaretz,obama,2015-12-09 20:43:38,0.0164701961467102,0.00425258635899851,42,5,0
84309,Here we go: Seven Republican senators willing to meet with ...,"The first stage in any surrender is envoys from the retreating army seeking a meeting with the advancing force, to """"""talk."""""" Dude, it's happening.",Hot Air,obama,2016-03-16 20:37:07,-0.0790569415042095,0,281,9,0
58026,BOJ minutes - Some members said downside risks to economy ...,TOKYO (Reuters) – Some Bank of Japan policymakers said overseas economies continue to pose downside risks to Japan's economy and,euronews,economy,2016-06-21 01:28:04,0.166666666666667,0.143384833669101,-1,0,0
21943,How Microsoft CEO Satya Nadella did what Steve Ballmer and Bill Gates couldn’t,"On Thursday, February 4, Satya Nadella will celebrate his second anniversary as the CEO of ",Business Insider via Yahoo Maktoob News,microsoft,2016-01-30 06:16:00,0,-0.0668153104781061,-1,-1,-1
76903,Obama's Budget and Education: Three Things to Watch,"President Barack Obama's final budget is due out Tuesday. And it's the first budget since the passage of the Every Student Succeeds Act, the",Education Week (subscription) (blog),obama,2016-02-08 13:25:33,0.110485434560398,-0.0318943976924893,17,0,9
19405,Russian economy in turmoil as Putin is battered by falling oil price ...,"Russia's economy contracted at the fastest pace in six years in 2015, as plunging oil prices and sanctions over aggression in Ukraine took their",Telegraph.co.uk,economy,2016-01-25 19:54:34,-0.547279942669333,-0.104257207028537,53,4,56
89775,Michelle Obama wanted Biden to run so he could beat Hillary: book,"The rivalry between Barack Obama and Hillary Clinton in 2008 was so vicious it left """"""deep and lasting scars on both the Clinton and Obama",New York Post,obama,2016-04-12 02:34:09,0.226128855432604,0.026791294061691,244,3,0
60716,Massachusetts lawmakers debate fallout of 'gig economy',"BOSTON (AP) — From Beacon Hill to Capitol Hill, Massachusetts lawmakers are struggling to come to grips with a rapidly changing economy",wwlp.com,economy,2016-07-02 16:31:04,0.0472455591261534,-0.136386181397495,-1,1,0
38926,Sardis Locals Say Lake Economy Suffers As Southeast Oklahoma ...,Oklahoma's lakes drive millions of dollars of tourism to otherwise impoverished parts of the state. But the local economy around Sardis Lake is,StateImpact Oklahoma,economy,2016-03-31 17:41:18,0,0.19620627156065,5,0,0
74872,"Obama Weighs in on Oscars Diversity Debate, Super Bowl","The remarks were part of the latest installment of “Live from the White House” -- a round of interviews with television anchors from Richmond, Philadelphia, Milwaukee, Salt Lake City, Denver, Los Angeles, and Oakland to discuss the Affordable Care Act. David Ono, from ABC owned station KABC, asked Obama about the controversy surrounding the Oscars and its lack of diverse nominees in the top ",Good Morning America via Yahoo! News,obama,2016-01-27 22:38:00,0.1875,0.044620805841367,0,0,0
43949,"Economy is gaining momentum, says NAB","The economy is set for steady growth in the coming months despite global market volatility, a major bank says. The recovery of non-mining sectors remains resilient and businesses are more optimistic about the future, National Australia Bank's latest quarterly business survey shows. NAB chief economist Alan Oster said business confidence and conditions remained positive in the March quarter, with ",AAP via Yahoo! New Zealand Finance,economy,2016-04-20 21:12:00,0,0.073317726401121,0,0,0
88799,"Lisbon sweeps East Palestine, Southern",EAST PALESTINE - The Lisbon boys and girls track teams both left with victories in a tri meet on Tuesday at East Palestine High School.,Morning Journal News,palestine,2016-04-06 06:23:16,0,0.0382732772309872,0,0,0
16796,Prep for 10: Microsoft's UpdateAdvisor now available for Windows ...,The app itself is nothing too fancy as it merely clears temporary data out from your phone to make room for the update in addition to checking,Windows Central,microsoft,2016-01-14 19:54:30,0.176776695296637,-0.0457870838482329,40,5,4
82823,Obama welcomes Trudeau for official visit,Trudeau and his wife Sophie Gregoire-Trudeau emerged from a motorcade to be greeted on the South Lawn of the White House by Obama,CTV News,obama,2016-03-10 14:04:07,-0.114819831692961,-0.164433339214612,15,0,0
30259,Microsoft Embraces Linux: What That Means for You,"Yesterday, Microsoft announced that its upcoming release of SQL Server - the database that powers millions of businesses - will run on Linux,",Inc.com,microsoft,2016-03-10 01:35:34,0,0.0229583405352451,27,8,82
80520,Obama to nominate Scalia successor 'in due time',"WASHINGTON — President Barack Obama declared Saturday night he would seek to fill the Supreme Court seat left vacant by the death of Justice Antonin Scalia, charging into a heated and likely prolonged election-year fight with Republicans. Obama said a nomination was &quot;bigger than any one party.&quot; ",The Record,obama,2016-02-14 08:04:00,0.265165042944955,-0.113095238095238,-1,-1,-1
87086,"Obama endorses Senate, attorney general candidates in Pennsylvania","President Barack Obama waded into two hotly contested Pennsylvania Democratic primary battles Wednesday, endorsing Katie McGinty’s bid for U.S. Senate and Josh Shapiro’s campaign for attorney general. ",Pittsburgh Post-Gazette,obama,2016-03-30 21:19:00,0,-0.0456435464587638,0,0,1
100005,Palestinian FM Calls for Anti-Israel Sanctions if Peace Initiative ...,"RAMALLAH (Sputnik) """""" The international community should punish Israel if it tries to disrupt the French initiative on the Israel-Palestine conflict",Sputnik International,palestine,2016-06-06 11:12:37,-0.158113883008419,-0.102289636048121,47,0,0
16943,Venezuela's oil-based economy is about to flatline. Then what?,"Venezuela, the nation with the world's largest petroleum reserves, is facing one of the world's most painful, and predictable, economic",Washington Post,economy,2016-01-15 12:36:21,0,-0.0559016994374947,117,29,15
52068,"Microsoft's phone biz goes from dead to deader (The 3:59, Ep. 51)","Microsoft has thrown in the towel on its smartphone business. Shedding another 1,850 jobs -- on top of the 4,500 cut last week as part of the",CNET,microsoft,2016-05-26 14:00:12,-0.0431519139043809,-0.0142418249288094,20,4,113
10017,Opinion: US renewable energy isn't helping the economy  or the ...,"While ISIS kills, America is slowing its economy with its focus on leaving American consumers and our economy to feel the negative effects."""""".",MarketWatch,economy,2015-12-17 15:14:17,-0.355756236768943,0.00152041760249936,36,0,3
19759,Economists say Energy East pipeline vital to New Brunswick economy,University of New Brunswick economist David Murrell says the outlook for the economy looks bad with the closure of the PotashCorp mine near,680 News,economy,2016-01-26 20:40:28,0.309639687558154,-0.1063760397224,0,0,0
23722,"Amid steady growth, warning signs loom for Oregon's economy","SALEM, Ore. (AP) """""" State economists say Oregon's economy and job market continue to grow at a steady pace but they warn that ongoing",KTVZ,economy,2016-02-10 23:40:28,-0.385416666666667,-0.11457432647407,3,0,0
55933,Is this Microsoft’s new 4K Xbox One? Images leak ahead of official E3 launch,"Less than 24 hours ahead of the Microsoft E3 press conference, leaked Xbox One S images display a purportedly 40 percent smaller console with a slimmer design. ",Digital Trends via Yahoo! Sports,microsoft,2016-06-12 14:58:00,0.0914454401187863,-0.0597222222222222,-1,0,0
23392,First Drive: 2016 Nissan Sentra,"Compact economy cars compete primarily on price, and within their price bracket, they compete on features. If you break out of the price bracket, it doesn’t matter that you’ve got better features – you won’t even be in the game. So, the competition among the lowest-priced cars is especially brutal. How can an automaker win on price, offer a competitive feature set, and still make a buck? The ",Digital Trends via Yahoo! News,economy,2016-02-09 11:35:00,0.220486111111111,0.142630433730393,0,0,0
2492,Microsoft Office 365 connections live via NEXTDC's AXONVX,"Datacentre-as-a-service company, NEXTDC (ASX: NXT), and Microsoft Corporation have made private, high-speed connections to Microsoft",ARNnet,microsoft,2015-11-17 03:24:14,0.0918663649675207,-0.0430154501007303,2,1,1
35468,Microsoft elaborates on HoloLens pre-order process,"Since the project was unveiled at an event in January 2015, Microsoft hasn't been shy about wheeling out its Hololens tech for demonstrations",Digital Trends,microsoft,2016-03-22 18:06:53,0.0472455591261534,-0.186550626811159,6,1,1
45087,Microsoft's One-Handed Keyboard App Is Only For iPhones,"On Monday, Microsoft's free Word Flow keyboard app made its U.S. debut in Many other keyboards, like Swype and the Microsoft-owned",Wall Street Journal,microsoft,2016-04-25 23:21:03,-0.0462962962962963,0.0847089807106866,108,12,23
39335,Microsoft HoloLens hands on: Walking on Mars,"At Microsoft's annual Build developers conference I had a lesson at the HoloLens Academy, which involved playing with holograms, launching",Telegraph.co.uk,microsoft,2016-04-02 06:21:19,0.0944911182523068,-0.0279508497187474,16,0,1
62777,"Following 'Show Vote,' House Republicans Warn Ryan: Reject ...","I think the votes [to block funding for Obama's refugee program] are there, but leadership has to be there. So I'm not particularly optimistic that",Breitbart News,obama,2015-11-21 12:24:35,-0.087962962962963,-0.306319444444444,3297,5,0
14420,Dominant UK services sector dips in December amid further signs ...,"Growth in Britain's dominant services sector slowed slightly in December, adding to suggestions the UK economy expanded only modestly in",This is Money,economy,2016-01-06 12:40:18,0,-0.0813680291812424,0,0,0
99279,"President Obama, pardon Edward Snowden and Chelsea Manning","When it comes to civil liberties, Obama has made grievous mistakes. To salvage his reputation, he should exonerate the two greatest",The Guardian,obama,2016-06-01 15:55:29,-0.0441941738241592,0.409158544192486,797,59,13
49388,Google Gboard or Microsoft Word Flow: Which iOS Keyboard to Select,"Two of Apple's top competitors""""""Google and Microsoft""""""want a prominent place on iOS mobile devices. Just weeks after Microsoft announced",eWeek,microsoft,2016-05-13 17:07:24,0.0753778361444409,-0.038642751395957,2,1,2
22655,"Microsoft, GoPro Strike Licensing Deal",Microsoft Corp. said Friday that it has struck a patent-licensing deal with GoPro Inc. that will cover file-storage technology. ,The Wall Street Journal,microsoft,2016-02-05 13:56:00,0.0559016994374947,-0.177302035816744,10,2,3
58498,A Better World: A vote of confidence in America's economy,"But when it comes to the economy, businessman Warren Buffett says the doomsayers are “dead wrong.” In his annual letter to shareholders of",Florida Times-Union,economy,2016-06-22 19:40:05,-0.0218504602213023,0,-1,0,0
28602,Ohio economy grows by 2.3 percent last summer,"The state's economy grew at a rate of 2.3 percent from July 1 to Sept. 30, according to federal figures. That growth rate ranks Ohio 21st among",Columbus Dispatch (blog),economy,2016-03-02 16:00:32,-0.291347614611279,-0.255155181539914,1,0,2
28500,Midsized Business Owners 'Heroes of the U.S. Economy': ADP,In many ways midsized business owners are the heroes of the U.S. economy. Despite representing only one percent of the companies in the,Fox Business,economy,2016-03-02 11:00:28,0,-0.0398325588959533,4,1,92
49312,S&amp;P says SA's dismal economic growth a concern,"STANDARD &amp; Poor's is concerned about SA's dismal economic growth and its reliance on capital flows, the ratings agency's MD for",BDlive,economy,2016-05-13 12:44:19,-0.533634355153414,-0.0545544725589981,5,0,4
57241,"Dundee uni worth 740m to economy, report finds","THE economic worth of the University of Dundee to east and central Scotland has been measured at """"740 million, with activities linked to the institution",Herald Scotland,economy,2016-06-17 00:40:09,0.0883883476483184,0.0255155181539914,0,0,0
82356,"Michelle Obama, Emma Watson, and women around the world ...","Today thousands of people will celebrate International Women's Day, an annual event held each year on March 8 that calls for the complete cessation of",The Week Magazine,obama,2016-03-08 18:25:08,0.09375,-0.0269330469403242,12,0,0
97856,Obama Looks To Bolster Vietnam By Lifting Arms Export Embargo,"At a news conference in Hanoi, Obama said the move was intended a step toward normalizing relations with the former war enemy and to eliminate a &quot;lingering vestige of the Cold War.&quot; ",NPR,obama,2016-05-22 23:57:00,-0.158113883008419,-0.220179173112648,27,1,3
19387,Microsoft promises new features for Cortana personal assistant,"On its Windows Experience Blog, Microsoft has announced a series of new features planned for Cortana for Windows, which enables users to organize their schedule and get reminders of important dates, that will eventually be available to all Windows 10 users. The upgraded Cortana will have more ways to get reminders in a proactive way. For example, Microsoft Research is pursuing ways to have ",AFP Relax via Yahoo! Philippines News,microsoft,2016-01-25 09:08:00,-0.051559869461519,-0.13940589646157,0,0,0
19502,US economy shows resilience with robust hiring in December,"The US economy capped a strong year of jobs growth with stellar December data, demonstrating resilience amid slowing global growth, China's turmoil, and the steep decline of the oil sector. The Labor Department said Friday that employers added 292,000 new jobs last month, a year-end surge that was far better than expected. The report was seen as a good sign for the US economy which is proving to ",AFP via Yahoo! Finance,economy,2016-01-08 14:18:00,0.0729166666666667,-0.217124123350668,-1,-1,-1
20445,Weak Economy Could Stifle Oil Price Rally,"It knows that if it comes up with more QE measures, the dollar will crash, reversing the commodity crash and adding further economic pressure",OilPrice.com,economy,2016-01-29 00:02:21,-0.149610937232819,-0.0195618972513933,6,3,22
49500,"Forbes: Apple, Google, Microsoft among most valuable brands of 2016",Forbes' list of the most valuable brands in the world proves that tech companies can seemingly manage to conquer any best-of lists out there.,Chron.com,microsoft,2016-05-14 03:24:27,0.125,0.15,7,0,1
37041,Microsoft Build 2016: What to expect,"Now that Microsoft has published its session list for Build 2016, it's apparent that cloud and IoT are going to be the big themes this year.",ZDNet,microsoft,2016-03-26 21:21:04,0.0314447059335908,-0.0536458333333332,-1,-1,-1
461,Asian Shares Fall on Renewed Jitters Over Global Economy,"FILE - This Monday, Aug. 24, 2015, file photo, shows the New York Stock Exchange. Global stocks were weighed down Monday, Nov. 9, 2015",ABC News,economy,2015-11-10 03:01:10,0.0165123456790123,-0.0647024061931817,1,0,0
84815,Cuba: Is Obama Legitimising A Dictatorship?,President Barack Obama's decision to begin normalising relations with Cuba and visit Havana is causing a great deal of controversy here.,Sky News,obama,2016-03-19 19:48:06,0,-0.0409158544192486,40,1,0
8660,Microsoft's HAL re-installs spyware,"Software giant Microsoft knows that you really do not want to stop its engineers from snooping on all your activities. Sure, you might have turned",TechEye,microsoft,2015-12-11 09:00:24,0,-0.354129523809524,7,0,2
3661,Economy will slightly do better this year: Rangarajan,"Indian economy will slightly perform better this year as the productivity level of capital may remain high, former governor of RBI C Rangarajan",The Hindu,economy,2015-11-21 11:20:11,0.118857775268197,-0.0146104891516381,5,0,1
92798,Obama's Controversial Offshore Drilling Proposal Rests On ...,"To make its case for a new proposal that could expand offshore drilling in the Gulf of Mexico and near Alaska, the Obama administration",International Business Times,obama,2016-04-26 09:35:13,0.0472455591261534,0.0166417879515478,268,21,3
65818,Israel's cynical new strategy: Reframe Palestine debate as a ...,"By so doing, Israel amplified Palestinian fears since the clashes began at the Noble Sanctuary compound in East Jerusalem two months ago,",Salon,palestine,2015-12-07 13:09:44,-0.340277777777778,-0.179888104425046,649,25,9
58579,Why Donald Trump Might Be Wrong About the Economy,"The idea is to appeal to struggling voters' feelings of economic malaise—and then to ask them, implicitly or otherwise, to make the decision: Are",TIME,economy,2016-06-23 04:14:04,0.0416666666666667,0.189916666666667,-1,2,12
38468,"Microsoft's Windows 10 reaches 270 million users, no mobile numbers","The latest version of Microsoft Corp's Windows operating system has 270 million active users eight months after launch, the world's largest software company said on Wednesday. The number, announced by executive Terry Myerson at Microsoft's annual gathering for developers in San Francisco, represents a solid start for Windows 10 after the tepid reaction to its predecessor, Windows 8. Myerson said ",Reuters via Yahoo! Sports,microsoft,2016-03-30 09:32:00,-0.114168282379078,-0.11802775774777,0,0,0
52023,Microsoft bans easy passwords on all its accounts,"In the wake of last week's LinkedIn hack when 117m user credentials were leaked, Microsoft has announced it is tightening password security",Telegraph.co.uk,microsoft,2016-05-26 12:23:11,0.244835722985842,-0.0294261405386649,33,3,27
16916,President courts legislature for transforming of economy,"""""""This year, 2016, is an opportunity to hasten our economic development. Our Golden Jubilee year presents us with the challenge of renewing",Stabroek News,economy,2016-01-15 09:39:21,0,0.245495126515491,2,0,0
71166,"No 'Making a Murderer' Pardon From Obama, White House Says","President Obama will not be pardoning Steven Avery and Brendan Dassey, the subjects of the Netflix documentary series """"""Making a Murderer."""""".",New York Times,obama,2016-01-08 18:04:45,-0.0010980130764476,-0.190940653956493,708,1,16
36891,China's factories return to growth,China's Premier Li Keqiang said last Thursday that the country has enough policy tools to keep the economy stable despite &quot;deep rooted&quot;,The Straits Times,economy,2016-03-27 08:41:07,-0.190997473078107,-0.246650008821917,-1,-1,-1
99237,Palestinian journalist refused entry to UK as he might 'carry out ...,"A PALESTINIAN photo-journalist planning a tour of Scotland to show his work has been refused a visa to enter the UK for the second time in a year, because the",Herald Scotland,palestine,2016-06-01 06:53:34,-0.0753778361444409,-0.111317869485345,2,0,0
77602,Obama designates three more monuments in California,"President Obama is designating three more national monuments Friday totaling about 1.8 million acres of Southern California desert, nearly doubling the amount of public land that he has given the status with the stroke of his pen since taking office. In an announcement to come later Friday, the president will ",The Washington Times,obama,2016-02-12 05:12:00,0,0.0783730158730158,10,3,0
28426,"Oil rise 3 percent as China moves to boost economy, crude output ...","NEW YORK (Reuters) - Oil prices jumped 3 percent on Monday after China moved to boost its slowing economy, a drop in crude output from",Yahoo! Maktoob News,economy,2016-03-01 00:00:00,0.184298809373158,0.0586446789535523,8,1,7
77836,Obama confronts his political failure on campaign anniversary,"(CNN) Even as he works to accentuate eight years of achievements, President Barack Obama paused Wednesday to highlight where he",CNN,obama,2016-02-11 00:00:00,-0.0248592227760896,0.00535724619609324,-1,-1,-1
82258,Report: Obama to use UN to divide Jerusalem,"With about 10 months left in office, President Barack Obama is considering unprecedented moves to implement a two-state solution, according",Arutz Sheva,obama,2016-03-08 06:58:07,0.0392837100659193,0.0838525491562421,2940,42,20
103360,The Israel has frayed the fabric of the Palestinian society,The Palestinians are facing animosity from Israel as it has been necessitated for the Israel to wreak vengeance on Palestine for the all the,Blasting News,palestine,2016-06-28 10:52:20,-0.0790569415042095,-0.0510310363079829,1,0,0
75749,"Palestinian Boy Shot, Critically Injured in Ramallah-area Clashes","Israeli forces shot and critically injured a 14-year-old Palestinian during clashes in the Jabal al-Tawil area of al-Bireh City on Tuesday, medics told Ma’an. Medics said the teen was in critical condition after being shot in the lower stomach with a live bullet. ",The ,palestine,2016-02-02 10:17:00,-0.013888888888889,-0.0395051018640132,2,0,0
102399,Obama's tap as US troop commander in Africa requests more power ...,"President Obama's pick to lead US troops in Africa told the Senate he favors an expansion of capabilities in Libya to strike Islamic State. Yet, the",RT,obama,2016-06-22 00:23:12,0,0.0049029033784546,101,8,0
36331,Japan and Canada show some fiscal good sense,"With monetary policy being forced into ever more contorted positions to continue stimulating sluggish economies, particularly in the eurozone",Financial Times,economy,2016-03-25 17:00:47,0.254730307458695,-0.21220955383027,9,1,5
1393,Apple CEO Tim Cook slams Microsoft's first laptop,"On Wednesday, Apple CEO Tim Cook took a shot at Microsoft, calling its Surface Book laptop ","Nathan McAlone, Business Insider via Yahoo! Finance",microsoft,2015-11-12 07:59:00,0.165728151840597,0.114583333333333,6,0,23
53485,Xiaomi handsets to ship with Microsoft apps in global tie-up,"SINGAPORE (June 1): Microsoft Corp, which recently all but gave up on its smartphone manufacturing business, has announced a partnership with leading Chinese smartphone maker Xiaomi. The collaboration includes a cross-licensing and ",The Edge,microsoft,2016-06-01 04:34:00,0,0.123375401925778,0,0,0
29777,China's exports drop 25% stoking fresh concern over economy,"China's economy grew 6.9 per cent last year, its lowest rate of expansion in a quarter century. At the National People's Congress at the",Irish Times,economy,2016-03-08 09:06:28,-0.195190934390037,-0.238922766107065,3,3,0
92529,Obama warning on UK leaving Europe takes hold in sterling trade,Obama's pro-EU rhetoric triggered action in the currency markets Monday where sterling moved near a six-week high against the dollar. ,CNBC,obama,2016-04-25 03:53:00,0.376889180722205,0.0959403223600247,0,0,0
89012,Michelle Obama hits back against 'hateful' rhetoric,Washington (CNN) First lady Michelle Obama lauded diversity and immigration while shunning harmful political language during an event,CNN,obama,2016-04-06 22:35:09,0.224416405849229,0.139948217109838,183,8,0
41825,Microsoft Decides to Support U.S.-EU Data Privacy Shield,Microsoft Decides to Support U.S.-EU Data Privacy Shield ,Nasdaq,microsoft,2016-04-12 15:24:00,-0.118585412256314,-0.118585412256314,0,0,1
40731,Forex reserve rise eases economy fears,"As China ' s economy showed more positive signals in recent weeks , renminbi depreciation expectations weakened , according to a report",China Daily,economy,2016-04-08 10:01:13,0.0964486586220877,0.233389595151541,1,0,0
16303,Microsoft Working to Make Bing Faster Than Google,"Microsoft is bringing in a Bing update that will let ou test your internet connection directly from the search engine. With Google, you need an",Clapway,microsoft,2016-01-13 09:00:26,0.0484662772938278,-0.176388888888889,1,2,0
51987,Gig economy creates jobs where red tape paralyses,"Sir, I beg to differ with Cathal Rabbitte's assertion that even if Uber does grow, it plays a zero-sum game with labour (""""""Gig economy does little",Financial Times,economy,2016-05-26 00:20:04,-0.0441941738241592,-0.278050285890976,1,0,6
74439,Obama bans solitary for juveniles,President Barack Obama said Monday he was moving to ban solitary confinement for juveniles and low-level offenders in federal prisons. ,CNN,obama,2016-01-26 00:21:00,0,0,3384,4,51
98735,Lake Palestine Palooza draws thousands to unofficial summer ...,"If East Texas had an official start summer, it would be the annual Lake Palestine Palooza, a combination daylong concert and boat/RV show",Tyler Morning Telegraph,palestine,2016-05-28 16:26:35,0,-0.0536889027823569,0,0,0
32010,Local gov't electionsAnna Regina residents say economy at ...,"With local government elections set for tomorrow, residents of the township of Anna Regina, Essequibo Coast say the economy is at a",Stabroek News,economy,2016-03-17 06:18:28,0.0416666666666667,-0.0596962005795709,0,0,0
70801,Obama Admin Asks U.S. Supreme Court to Strike Down Law that Could Close Most Texas Abortion Facilities,"WASHINGTON -- The Obama administration asked the U.S. Supreme Court on Monday to strike down new abortion regulations in Texas that some say would close most of the abortion facilities in the state. The brief was one of 45 filed by entities from across the country, including members of Congress and various state attorney generals. As previously reported, in 2013, ",Christian News Network,obama,2016-01-06 15:24:00,0.330191859263447,0.263276236760455,0,0,0
79360,Obama jokes with governors about Supreme Court battle with ...,"Meeting with the nation's governors, President Obama made a joking reference Sunday night to his feud with Senate Republicans over",Washington Times,obama,2016-02-22 03:15:03,0.510416666666667,0,27,1,0
12571,Unlocking an AT&amp;T Microsoft Lumia 640 for use on T-Mobile,"Some of you may recall that prior to Thanksgiving, Microsoft dropped the price on an AT&amp;T locked Lumia 640 to a paltry $40 USD. For what the",WinBeta,microsoft,2015-12-29 20:04:24,0.0681594067793308,-0.0240562612162344,6,4,0
10968,How Microsoft deployed Windows 10 within its own company,"According to a report from ZDNet's resident Microsoft expert Mary Jo Foley, the company has deployed Windows 10 to more than 95% of its",WinBeta,microsoft,2015-12-21 21:09:23,0,-0.0533001790889026,17,0,4
6152,MICROSOFT: Australia has a lot to learn from startup powerhouse ...,"There's a lot Australia could learn from the startup story of Massachusetts, according to a report released by Microsoft, which says collaboration",Business Insider Australia,microsoft,2015-12-02 00:00:19,0.197642353760524,-0.133250447722257,2,0,21
89435,Obama Weekly Address: &quot;Build An Economy&quot; Where Everybody Has ...,"PRESIDENT OBAMA: Hi everybody. Over the past seven years, we haven't just been recovering from crisis, we've been rebuilding our",RealClearPolitics,obama,2016-04-09 14:35:10,-0.113066754216661,0.128108061210925,11,0,0
5500,Tensions With Russia Add to a Chill in Turkey’s Economy,"Even before Russia imposed sanctions over the downing of a combat jet, an influx of migrants and a loss of export markets hindered Turkey’s economy. ",International Herald Tribune,economy,2015-11-28 22:52:00,-0.113066754216661,-0.169626837718478,159,0,315
5648,Why The API Economy Is Exploding,APIs (known as application program interfaces) have been around for decades. The technology essentially allows software to move data,Forbes,economy,2015-11-30 15:52:13,0,0.136215591985646,13,3,303
17521,"If it's the economy, stupid, what can be done?","If the first 10 days of the new year are indicative of the economic outlook for 2016, buckle up. The precipitous decline in China's stock markets",UPI.com,economy,2016-01-18 11:00:21,0,0.0786728476414737,10,0,0
64290,"Obama's Address on Terrorism Today Is Too Little, Too Late","Whatever it was, President Barack Obama finally sought to reassure wary compatriots about to gather for Thanksgiving that he is taking their",Daily Signal,obama,2015-11-26 00:00:00,-0.0948683298050514,0.333126119305641,-1,-1,-1
25192,Red-ink China,China's government opened the credit taps early in 2016 in order to reduce the odds of a sharp economic slowdown. Private borrowing in,The Economist (blog),economy,2016-02-17 16:21:23,0.288675134594813,-0.0444168159074188,392,11,888
30594,Khamenei says Iranian economy yet to gain from foreign business visits,DUBAI (Reuters) - Supreme Leader Ayatollah Ali Khamenei said on Thursday Iran's economy had not yet benefited from the Western delegations visiting Iran as they had failed to deliver on their promises. ,The Star,economy,2016-03-10 19:47:00,-0.0678400525299968,0.0628618557093712,0,0,0
45598,China railway freight volume decline narrows in Q1 as economy ...,"Dragged by a housing slowdown as well as softening domestic and global demand, China's economy continued to slow in Q1 -- 6.7 percent",Shanghai Daily (subscription),economy,2016-04-27 16:12:21,0.0658807845868411,-0.253652671350749,0,0,0
83111,Barack Obama rushes to repair Special Relationship with David ...,Barack Obama has scrambled to repair relations with David Cameron hours after saying his intervention in Libya had amounted to a 's***show'.,Daily Mail,obama,2016-03-11 08:09:06,0.0416666666666667,-0.215030489496358,104,2,0
78143,"In search for Scalia's successor, Obama may see GOP opposition as incentive to select a liberal","As President Obama moves to replace the late Supreme Court Justice Antonin Scalia, the vow by Senate Republicans to block any nominee is providing him with a powerful incentive to focus on more liberal candidates. Often, particularly when facing a Senate controlled by the other party, a president ",Chicago Tribune,obama,2016-02-14 21:51:00,0.118958333333333,0.0603411218840547,101,0,0
61345,Brexit Erodes U.K. Economic Pillars as Property Investors Flee,Pillars of the U.K. economy are starting to shudder as the cost of Brexit hits home. Three asset managers froze withdrawals from real-estate,Bloomberg,economy,2016-07-05 19:08:06,-0.0395284707521047,-0.04375,-1,13,191
